"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"37";"JSM070";"Teorie sociálních nerovností";"Šanderová";;"5";"5";"5";"4";"5";NULL;NULL;NULL;"5";"5";"3";NULL;"5";;;"ks"
"38";"JSB004";"Společenské nerovnosti";"Šanderová";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"5";"4";"4";"4";"5";;;"ks"
"39";"JSB004";"Společenské nerovnosti";"Šanderová";;"5";"4";"4";"5";"5";NULL;NULL;NULL;"5";"5";"4";"4";"3";;;"ks"
"40";"JSB004";"Společenské nerovnosti";"Šanderová";;"4";"4";"5";"5";"5";NULL;NULL;NULL;"5";"5";"3";"5";"4";;;"ks"
"41";"JSB004";"Společenské nerovnosti";"Šanderová";;"3";"4";"4";"4";"4";NULL;NULL;NULL;"5";"4";"3";"5";"4";;"Výuku více zaměřit na 20. a 21. století";"ks"
"42";"JSB004";"Společenské nerovnosti";"Šanderová";;"5";"4";"5";"4";"5";NULL;NULL;NULL;NULL;"5";"5";"4";"5";"příklady ze života, je to záživné";;"ks"
"43";"JSB004";"Společenské nerovnosti";"Šanderová";;"5";"4";"4";NULL;"5";NULL;NULL;NULL;"5";"5";"5";"4";"4";;;"ks"
"44";"JSB004";"Společenské nerovnosti";"Šanderová";;"4";"4";"4";"3";"4";NULL;NULL;NULL;"5";"4";"3";"4";"4";;;"ks"
"45";"JSB004";"Společenské nerovnosti";"Šanderová";;"5";"3";"5";"5";"3";NULL;NULL;NULL;"5";"5";"3";"4";"4";;;"ks"
"46";"JSB004";"Společenské nerovnosti";"Šanderová";;"4";"4";"3";"3";"4";NULL;NULL;NULL;"5";"3";NULL;"5";"5";"souhrn teorií, srovnání";;"ks"
"47";"JSB004";"Společenské nerovnosti";"Šanderová";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"5";"4";"4";"4";"4";;;"ks"
"48";"JSB004";"Společenské nerovnosti";"Šanderová";;"4";"4";"4";"4";"5";NULL;NULL;NULL;"5";"5";"4";"4";"4";;;"ks"
"49";"JSB004";"Společenské nerovnosti";"Šanderová";;"4";"4";"5";"3";"5";NULL;NULL;NULL;"5";"5";"4";"5";"4";;;"ks"
"50";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"3";"5";"4";NULL;NULL;NULL;"5";"4";"4";"4";"4";;;"ks"
"51";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"3";"5";"3";NULL;NULL;NULL;"5";"3";"4";"4";"5";;;"ks"
"52";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"3";"5";"4";NULL;NULL;NULL;"5";"3";"4";"5";"3";;;"ks"
"53";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"5";"5";"4";NULL;NULL;NULL;"5";"4";"4";"4";"4";;;"ks"
"54";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"5";"5";"4";"5";"5";"semináře a jejich průběh";"možná o trochu strukturovanější výklad";"ks"
"55";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"3";"4";"4";NULL;NULL;NULL;"5";"4";"3";"4";"4";"diskuze a prezentace na PC";"diskuze (menší skupiny, požadovat aktivnější účast)";"ks"
"56";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"3";"4";"5";"3";NULL;NULL;NULL;"5";"4";"3";"5";"4";;;"ks"
"57";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"3";"4";"4";NULL;NULL;NULL;"4";"3";"5";"3";"3";;;"ks"
"58";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"4";"5";"5";"5";"5";;;"ks"
"59";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"5";"4";"5";"5";"3";NULL;NULL;NULL;"5";NULL;NULL;NULL;NULL;;;"ks"
"60";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"5";"5";"4";NULL;NULL;NULL;"5";"4";"4";"5";"5";;;"ks"
"61";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"5";"4";"3";"5";"4";;;"ks"
"62";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"5";"4";"3";NULL;NULL;NULL;"5";"4";"4";"4";"4";;;"ks"
"63";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";"5";"4";"5";"5";"hodiny o teoriích skupin - zajímavé";;"ks"
"64";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"5";"5";;;"ks"
"65";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"5";"5";;;"ks"
"66";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"3";"4";"4";"5";NULL;NULL;NULL;"5";"3";"4";"3";"3";;"Atraktivnější přednášky";"ks"
"67";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"3";"4";"3";NULL;NULL;NULL;"4";"4";"3";"4";"4";;;"ks"
"68";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"3";"4";"4";"4";NULL;NULL;NULL;"4";"3";"5";"4";"4";;;"ks"
"69";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"3";"3";"3";"3";NULL;NULL;NULL;"5";"3";"3";"3";"3";;;"ks"
"70";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"5";"3";"4";"4";"5";NULL;NULL;NULL;NULL;"5";"5";"5";"5";;;"ks"
"71";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"5";"4";"4";NULL;NULL;NULL;"5";"5";"4";"4";"4";;;"ks"
"72";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"3";"4";"4";NULL;NULL;NULL;"5";"3";"4";"3";"3";;"zlepšit sturkturu kurzu tak, aby měl jasnou linii";"ks"
"73";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"5";"5";"3";"5";"4";;;"ks"
"74";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"5";"4";"3";NULL;NULL;NULL;"5";"4";"4";"5";"4";;;"ks"
"75";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"4";"5";"5";NULL;NULL;NULL;"5";"4";"4";"4";"5";;;"ks"
"76";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"5";"5";"5";"4";NULL;NULL;NULL;"5";"3";"5";"3";"3";;;"ks"
"77";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"5";"4";"3";"3";"4";"prezentace";;"ks"
"78";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"5";"5";"3";"4";"4";;;"ks"
"79";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"4";"3";"4";NULL;NULL;NULL;"5";"5";"5";"3";"4";;"diskuze jako samostatný seminář s menším počtem lidí, lepší prezentace";"ks"
"80";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"5";"4";"3";"4";"5";;;"ks"
"81";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"3";"4";"3";NULL;NULL;NULL;"5";"4";"4";"5";"4";;;"ks"
"82";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"5";"5";NULL;"5";"4";;;"ks"
"83";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"3";"4";"4";NULL;NULL;NULL;"5";"4";"3";"4";"4";;;"ks"
"84";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"5";"4";"4";"4";"4";"diskuze ";"zajímavější přednášky";"ks"
"85";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"4";"5";"3";NULL;NULL;NULL;"5";"4";"4";"3";"3";"vyučujícícho";;"ks"
"86";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"3";"4";"3";NULL;NULL;NULL;"4";"3";"3";"3";"3";;;"ks"
"87";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"3";"3";"3";NULL;NULL;NULL;"5";"4";"4";"4";"3";;;"ks"
"88";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"5";"5";"4";"3";"4";"diskuze";;"ks"
"89";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"4";"4";"3";"4";"5";;;"ks"
"90";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"4";"4";"5";NULL;NULL;NULL;"5";"4";"4";"3";"4";"diskuze";"srozumitelnost přednášek, logické návaznosti v látce";"ks"
"91";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"3";"5";"3";NULL;NULL;NULL;"5";"4";"3";"3";"3";;;"ks"
"92";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"3";"4";"3";NULL;NULL;NULL;"5";"4";"4";"4";"4";;;"ks"
"93";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"5";"4";"3";"3";"4";;;"ks"
"94";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"4";"4";"3";NULL;NULL;NULL;"5";"3";"4";"4";"4";;;"ks"
"95";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"3";"3";"5";"4";NULL;NULL;NULL;"5";"4";"4";"3";"4";;;"ks"
"96";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"4";"4";"4";"5";"3";NULL;NULL;NULL;"5";"4";"4";"4";"4";;;"ks"
"97";"JSB002";"Sociologie I. (Mikrosociologie)";"Kabele";;"3";"4";"3";"5";"3";NULL;NULL;NULL;"5";"5";"4";"5";"4";"četba a konspekty";"lepší struktura textu, zrušit čtení Webera";"ks"
"98";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"3";"5";NULL;NULL;NULL;"4";"3";"4";"5";"4";"5";"4";"3";"praktičnost";"v 1. kurzu upozornit na podmínky v praktikách II., zjistili jsme, že nebude stačit 40% respondentů,… aby už ten dotazník byl vytvářen, že bude potřeba hodně interpretace";"ks"
"99";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"3";"5";NULL;NULL;NULL;"4";"4";"5";"5";"4";"5";"4";"3";"praktické vyzkoušení metody";"Lépe vysvětlit požadavky kurzu, i co se formální stránky psaní textu týká";"ks"
"100";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"3";"5";NULL;NULL;NULL;"4";"3";"4";"5";"4";"3";"3";"4";;;"ks"
"101";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"4";"3";NULL;NULL;NULL;"4";"5";"4";"4";"4";"4";"3";"4";;;"ks"
"102";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"5";"4";NULL;NULL;NULL;"5";"4";"3";"5";"5";"5";"3";"5";;;"ks"
"103";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"3";"5";NULL;NULL;NULL;"5";"4";"5";"5";"3";"5";"4";"3";"konzultace na hodině";;"ks"
"104";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"5";"5";NULL;NULL;NULL;"4";"4";"5";"5";"4";"5";"4";"5";;;"ks"
"105";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"3";"5";NULL;NULL;NULL;"4";"4";"4";"5";"3";"4";"4";"3";;;"ks"
"106";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"3";"4";NULL;NULL;NULL;"3";"4";"4";"5";NULL;NULL;NULL;NULL;;;"ks"
"107";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"3";"5";NULL;NULL;NULL;"4";"4";"5";"5";NULL;"5";"4";"3";;"přístup cvičícího ke studentům (méně arogance, více nezaujatosti)";"ks"
"108";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"4";"4";NULL;NULL;NULL;"3";"4";"4";"5";"4";"4";"4";"4";;;"ks"
"109";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";NULL;NULL;NULL;NULL;NULL;"4";"4";"5";"4";"4";"5";"3";"5";;;"ks"
"110";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"3";"5";NULL;NULL;NULL;"4";"4";"3";"5";"4";"4";"4";"3";;;"ks"
"111";"JSB024";"Praktika z kvantitativního výzkumu II.";;"Kuchař";"5";"3";NULL;NULL;NULL;"4";"4";"4";"4";"3";"5";"4";"5";;;"ks"
"112";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"4";"4";"4";"5";"3";NULL;NULL;NULL;"5";"5";"4";"4";"3";;;"ks"
"113";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"5";"5";"4";"4";"4";"skripta na webu";;"ks"
"114";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"4";"3";"4";"4";"5";NULL;NULL;NULL;NULL;"5";"4";"4";"4";;;"ks"
"115";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"4";"5";"5";"4";"4";NULL;NULL;NULL;"5";"4";"5";"4";"5";;;"ks"
"116";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"5";"5";"3";"3";"5";;;"ks"
"117";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"5";"4";"4";"4";"4";;;"ks"
"118";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"5";"5";"5";"4";"4";"přednášky ve wordu k dispozici na sambě";;"ks"
"119";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"4";"3";"4";NULL;"3";NULL;NULL;NULL;"5";"5";"4";"4";"4";;;"ks"
"120";"JSB120";"Teorie pracovních vztahů";"Kuchař";;"4";"3";"4";"4";"5";NULL;NULL;NULL;"5";"4";"4";"3";"4";"dostupnost prezentací";;"ks"
"121";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;NULL;"5";"4";"4";"5";"Vyjímečnou možnost širokého záběru pro závěrečnou práci";;"ks"
"122";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"5";"5";"3";"4";"5";;;"ks"
"123";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"4";"4";"5";NULL;"4";NULL;NULL;NULL;"5";"3";NULL;"3";"4";;;"ks"
"124";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";"4";"4";"5";"4";;;"ks"
"125";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"3";"5";"Petruska, je to pán!";;"ks"
"126";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"5";"5";"4";"5";NULL;NULL;NULL;"5";"5";"5";"4";"5";"ukázky uměleckých děl, hudby";;"ks"
"127";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"5";"5";"5";"5";NULL;NULL;NULL;NULL;"5";"3";"4";"5";"um zajímavě vykládat - zachovat přednášejícího";"lepší organizace času, chudák Paulíček nestíhá říci vše, co by chtěl o obrazech";"ks"
"128";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"5";"4";"4";"5";"pan prof. Petrusek! Promítání, hudba, obrazi… Souvislosti";"Nic - všechno parádní.";"ks"
"129";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"5";"3";"5";"4";"5";"oceňuji systematické zpracování úseku dějin a hluboké rozšíření znalostí";"lépe časově rozvrhnout přednášky, více obrazového materiálu, .ppt prezentace";"ks"
"130";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"3";"4";"5";"4";NULL;NULL;NULL;NULL;"4";"3";"3";"5";;;"ks"
"131";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"3";"4";"5";"3";NULL;NULL;NULL;NULL;"4";"4";"4";"4";;;"ks"
"132";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"5";"5";"4";"4";"4";"vizuální a audio podklady";"strukturovanost výkladu";"ks"
"133";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"5";"4";"5";"4";"4";;;"ks"
"134";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"4";"5";"5";"5";"5";NULL;NULL;NULL;"5";"4";"5";"4";"5";"pana prof. Petruska";"méně křesťanství, více renesance a dalších směrů";"ks"
"135";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"4";"4";"5";"4";"4";NULL;NULL;NULL;"4";"4";"3";"3";"5";"promítání obrazů, hudební doprovod apod.";;"ks"
"136";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"5";"4";"4";"3";"5";;;"ks"
"137";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"4";"5";"5";"5";"4";NULL;NULL;NULL;"5";"4";"3";"5";"4";;;"ks"
"138";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";"4";NULL;"4";"5";;;"ks"
"139";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";"5";"3";"5";"5";;;"ks"
"140";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"5";"4";"3";"5";"5";;;"ks"
"141";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"4";"5";"4";"5";NULL;NULL;NULL;"5";"5";"5";NULL;"5";;;"ks"
"142";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"4";"4";"3";"4";NULL;NULL;NULL;"5";"5";"5";"4";"5";"výkladové specializace pana prof. Petruska a jeho náčelníků";;"ks"
"143";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"5";"4";"5";"4";NULL;NULL;NULL;"5";"4";"3";"4";"5";;"větší propojení se sociologií";"ks"
"144";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"5";"5";NULL;NULL;"5";;;"ks"
"145";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"4";"4";"5";"4";NULL;NULL;NULL;"5";"5";"4";"3";"5";"přístup, ukázky (knihy, hudba), informace";;"ks"
"146";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"4";"4";"5";"5";"4";NULL;NULL;NULL;"5";"4";"3";"5";"5";;;"ks"
"147";"JSB402";"Kulturní základy euroatlantické civilizace";"Petrusek, Kotík, Paulíček";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"5";"5";"3";"4";"5";;;"ks"
