"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"21";"JSB506";"Antropologie globalizace a migrací";"Řezáčová";"Řezáčová";"3";"3";"4";"4";"5";NULL;NULL;NULL;"4";"4";"5";"4";"3";;"přehlednost";"ks"
"22";"JSB506";"Antropologie globalizace a migrací";"Řezáčová";"Řezáčová";"3";"4";"3";"4";"4";NULL;NULL;NULL;"3";"4";"5";"3";"3";;;"ks"
"23";"JSM620";"Politologické aspekty tvorby politiky";"Novotný";"Novotný";"4";"5";"4";"5";"4";"4";"5";"5";"5";"5";"4";"5";"5";"Doporučuji zachování kurzu. Je přínosný hlkavně z hlediska rozšíření oborových souvislostí.";"Vlastní názory vyučujícího by neměli být prezentovány jako fakta.";"kvsp"
"24";"JSM620";"Politologické aspekty tvorby politiky";"Novotný";"Novotný";"4";"4";"4";"5";"5";"4";"5";"5";"5";"4";"3";"3";"3";"semináře";"více konkrétních příkladů";"kvsp"
"25";"JSM620";"Politologické aspekty tvorby politiky";"Novotný";"Novotný";"4";"4";"3";NULL;"5";"3";"4";"5";"5";"5";"4";"5";"5";"dostupnost literatury";;"kvsp"
"26";"JSM620";"Politologické aspekty tvorby politiky";"Novotný";"Novotný";"5";"4";"5";"5";"5";"5";"5";"5";"5";"5";"4";"5";"5";;;"kvsp"
"27";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"4";NULL;NULL;NULL;"4";"4";"3";"4";"3";"3";"3";"3";;;"ks"
"28";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"4";NULL;NULL;NULL;"4";"3";"5";"5";"3";NULL;NULL;"4";;;"ks"
"29";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"4";"4";NULL;NULL;NULL;"4";"3";"5";"5";"4";"5";"3";"5";;;"ks"
"30";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"4";NULL;NULL;NULL;"5";"4";"5";"5";"3";"4";"4";"5";;"metodologické postupy při sestavování projektu";"ks"
"31";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"4";"3";NULL;NULL;NULL;"3";NULL;"3";"5";"3";"4";"4";"4";;;"ks"
"32";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"3";NULL;NULL;NULL;"3";"5";NULL;"4";"4";"5";"3";"3";"skupinová spolupráce";;"ks"
"33";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"3";NULL;NULL;NULL;"4";"3";"3";"4";"4";"3";"3";"3";;"lepší zpětnou vazbu, jasnější instrukce";"ks"
"34";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"4";NULL;NULL;NULL;"3";"3";"3";"4";"4";"4";"3";"4";;;"ks"
"35";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"3";NULL;NULL;NULL;"4";"4";"5";"5";"3";"4";"4";"3";;;"ks"
"36";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"4";NULL;NULL;NULL;"3";"3";"4";"5";"4";"4";"4";"4";"samostatnost - vlastní zpracování";"lepší organizace, důslednost na termíny odevzdávání úkolů apod.";"ks"
"37";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"3";NULL;NULL;NULL;"4";"5";"3";"4";"4";"5";"4";"4";;;"ks"
"38";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"4";NULL;NULL;NULL;"4";"3";"4";"5";"5";"5";"3";"4";;;"ks"
"39";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"3";"3";NULL;NULL;NULL;"3";"5";"3";"4";"4";"3";"4";"3";"samotný fakt, že ho máme";"určitě se stačí setkávat dvakrát měsíčně, kurz je časově nadhodnocený";"ks"
"40";"JSB023";"Praktika z kvantitativního výzkumu";;"Tuček";"4";"3";NULL;NULL;NULL;"3";"4";"3";"5";"4";"4";"4";"4";"praktická zkušenost do budoucna";;"ks"
"41";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"3";"4";"4";NULL;NULL;NULL;NULL;"3";"4";"5";"4";"3";;;"ks"
"42";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"4";"4";"4";"4";NULL;NULL;NULL;"4";"4";"4";"4";"3";;;"ks"
"43";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"4";"3";"4";"3";NULL;NULL;NULL;"3";"4";"5";"3";"3";;"vytvořit prezentace/skripta/studijní materiály";"ks"
"44";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"4";"4";"3";"5";NULL;NULL;NULL;"4";"5";"5";"3";"4";"Náplň je OK";"Doplnit o prezentace volně přístupné";"ks"
"45";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"4";"3";"5";"5";NULL;NULL;NULL;"5";"5";"4";"5";"5";;;"ks"
"46";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"3";"5";"3";"3";"5";"odbornost přednášejícího";"je to ok";"ks"
"47";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"3";"3";"3";"3";NULL;NULL;NULL;"4";"4";"4";"3";"3";;;"ks"
"48";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"3";"3";"4";"4";NULL;NULL;NULL;"3";"4";"4";"4";"4";;;"ks"
"49";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"4";"4";"3";"4";NULL;NULL;NULL;"4";"3";"4";"4";"3";;;"ks"
"50";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"3";"3";"3";"4";NULL;NULL;NULL;"3";"3";"4";"3";"3";;;"ks"
"51";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"4";"5";"5";"5";"4";;;"ks"
"52";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"4";"5";"4";"4";"5";;;"ks"
"53";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"4";"4";"4";"3";NULL;NULL;NULL;"3";"3";"4";"3";"5";;;"ks"
"54";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"4";"4";"3";"4";NULL;NULL;NULL;"4";"4";"4";"3";"4";;;"ks"
"55";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"3";"4";"4";"4";"4";;;"ks"
"56";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"4";"4";"4";"5";NULL;NULL;NULL;"3";"4";"5";"3";"3";"seznámení se s velkými a významnými výzkumy";"veřejně poskytnout když ne materiály, tak aspoň rozšíření osnovy ke kurzu";"ks"
"57";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"4";"3";"3";"4";NULL;NULL;NULL;"3";"3";"3";"4";"4";;;"ks"
"58";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"4";"4";"4";"5";NULL;NULL;NULL;"3";"4";"3";"3";"4";;;"ks"
"59";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;NULL;"3";"4";"4";"4";NULL;NULL;NULL;"3";"4";"3";"4";"4";;;"ks"
"60";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"4";"3";"4";"3";"3";;;"ks"
"61";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"4";"3";"4";"4";NULL;NULL;NULL;"3";"4";"5";"3";"4";;;"ks"
"62";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"4";"3";"3";"3";NULL;NULL;NULL;"4";"3";"5";"4";"3";;"zajímavější forma, vybrat na výzkumech to zajímavé";"ks"
"63";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"4";"4";"3";"4";"4";NULL;NULL;NULL;NULL;"4";"4";"4";"5";"struktura kurzu";"větší zobecnění jednotlivých výzkumů x nejen bodové reference";"ks"
"64";"JSB131";"Velké empirické výzkumy ČR";"Tuček";;"3";"4";"3";"4";"4";NULL;NULL;NULL;"4";"4";"4";"4";"3";"probíraná témata";"větší přehlednost a srozumitelnost";"ks"
"65";"JSM485";"Diplomový seminář DSS";;"Tuček";"3";"3";NULL;NULL;NULL;"4";"5";"3";"3";"4";"3";"3";"3";"pPostup ropzvržení studia v rámci semestru";;"ks"
"66";"JSM485";"Diplomový seminář DSS";;"Tuček";"4";"4";NULL;NULL;NULL;"3";"3";"5";"3";"5";"3";"3";"4";;"předmět posunout do letního semestru a zabívat se pracemi v pozdějším stádiu";"ks"
"67";"JSM485";"Diplomový seminář DSS";;"Tuček";"3";"5";NULL;NULL;NULL;"5";"5";"3";"3";"4";"4";NULL;"4";"prezentace a zpětná vazba na projekty";;"ks"
"68";"JSM485";"Diplomový seminář DSS";;"Tuček";"3";"3";NULL;NULL;NULL;"3";"3";"3";"4";"3";"3";"3";"3";;;"ks"
"69";"JSM485";"Diplomový seminář DSS";;"Tuček";"4";"4";NULL;NULL;NULL;"5";"5";"3";"4";"4";"4";"5";"5";"Přestože byl prezentován pouze projekt, i tak kurz přínosný - získání hodnocení a pohledu ostatních - možná konzultace chyb, kterých si člověk nemusí být vědom.";;"ks"
"70";"JSM485";"Diplomový seminář DSS";;"Tuček";"5";"3";NULL;NULL;NULL;"5";"5";"4";"3";"4";"5";"5";"5";"Dobrá komunikace a zpětná vazba";"zahrnout i obecné rady a informace o státní zkoušce";"ks"
"71";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"5";"3";NULL;NULL;NULL;"5";"5";"5";"5";"5";"5";"5";"5";"praktické znalosti, nácvik dovedností";"větší hustotu úkolů";"ks"
"72";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"3";NULL;NULL;NULL;"3";"4";"5";"4";"5";"5";"4";"5";;;"ks"
"73";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"5";"4";NULL;NULL;NULL;"5";"5";"4";"5";"3";"4";"4";"5";;;"ks"
"74";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"4";NULL;NULL;NULL;"5";"5";"4";"5";"3";"4";"4";"4";"cvičícího Kuchaře, formu cvičení";;"ks"
"75";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"5";"3";NULL;NULL;NULL;"5";"5";"4";"5";"4";"4";"4";"5";;;"ks"
"76";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"4";NULL;NULL;NULL;"4";"3";"5";"5";"5";"5";"4";"5";;"příliš agresivní způsob vyjadřování cvičícího";"ks"
"77";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"4";NULL;NULL;NULL;"3";"3";"4";"5";"3";"3";"3";"3";;;"ks"
"78";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"4";NULL;NULL;NULL;"4";"4";"5";"5";"3";"4";"4";"3";;;"ks"
"79";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"3";NULL;NULL;NULL;"4";"4";"5";"5";"4";"5";"4";"5";;;"ks"
"80";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"3";"4";NULL;NULL;NULL;"3";"3";"5";"4";"4";"3";"4";"4";;;"ks"
"81";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"3";"3";NULL;NULL;NULL;"3";"3";"3";"4";"3";"3";"4";"3";;"Rodělení do skupinek a dělání z toho jeden dotazník je hloupé - části tolik pak nenavazují.";"ks"
"82";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"3";NULL;NULL;NULL;"3";"4";"4";"5";"5";"5";"4";"4";;;"ks"
"83";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"5";"3";NULL;NULL;NULL;"4";"4";"5";"4";"4";"4";"4";"4";"Dobrá zpětná vazby, nácvik praktických dovedností.";;"ks"
"84";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"5";NULL;NULL;NULL;"3";"3";"3";"5";"4";"4";"3";"4";;"Navrhuji lepší vysvětlení toho, co se po studentech chce. Jak to má vypadat a poradit, jak to nejlépe dělat.";"ks"
"85";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"4";NULL;NULL;NULL;"5";"5";"3";"3";"4";"5";"3";"4";;;"ks"
"86";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"3";"4";NULL;NULL;NULL;"4";"5";"3";"5";"3";"4";"3";"3";;;"ks"
"87";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"3";"3";NULL;NULL;NULL;"3";"3";"4";"4";"4";"4";"4";"3";;;"ks"
"88";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"5";NULL;NULL;NULL;"4";"3";"4";"4";"3";"4";"3";"4";;;"ks"
"89";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"4";NULL;NULL;NULL;"4";"3";"3";"4";"3";"3";"4";"3";;;"ks"
"90";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"3";NULL;NULL;NULL;"4";"4";"5";"3";"4";"4";"4";"3";;;"ks"
"91";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"4";NULL;NULL;NULL;"5";"5";"4";"5";"4";"5";"4";"4";;;"ks"
"92";"JSB023";"Praktika z kvantitativního výzkumu";;"Kuchař";"4";"4";NULL;NULL;NULL;NULL;"3";"3";"5";"4";"4";"4";"3";;;"ks"
"93";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"4";"4";"4";"5";NULL;NULL;NULL;"5";"4";"5";"5";"4";;;"ks"
"94";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"3";"4";"5";"5";NULL;NULL;NULL;"5";"4";"5";"4";"5";"Probraná témata";"Omezit užívání cizích slov. 3 v 5-slovné větě jsou pak moc.";"ks"
"95";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"3";"3";"3";"4";"4";NULL;NULL;NULL;"5";"4";"4";"5";"4";"Jednotlivá probíraná témata, způsob hodnocení";"Raději jako povinnou literaturu zadávat texty přímo probíraných autorů (jinak si je nikdo nepřečte). Zavést semináře!";"ks"
"96";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"4";"4";"4";"5";NULL;NULL;NULL;"5";"5";"4";"5";"5";"Snahu o inovativní styl přednášení.";"Dřívější hodina přednášek (večer je těžké udržet pozornost).";"ks"
"97";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"5";"4";"5";"4";"5";NULL;NULL;NULL;"5";"5";"4";"5";"5";"Oceňuji snahu o inovaci náplně kurzu, odborné znalosti přednášejícího a názorné příklady.";"Možná posunout na dřívější hodinu…";"ks"
"98";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"5";"5";"5";"4";"5";NULL;NULL;NULL;"5";"4";"5";"5";"4";;;"ks"
"99";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"3";"5";"3";"3";"3";NULL;NULL;NULL;"5";"4";"5";"3";"3";;;"ks"
"100";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"4";"3";NULL;"4";NULL;NULL;NULL;"5";"3";"5";"4";"3";;;"ks"
"101";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"3";"3";"3";"4";"3";NULL;NULL;NULL;"5";"4";"3";"4";NULL;;;"ks"
"102";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"4";"3";"3";"3";NULL;NULL;NULL;"5";NULL;NULL;NULL;"4";;;"ks"
"103";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"3";"5";"4";"4";"3";NULL;NULL;NULL;"5";"3";"5";"4";"3";"Přístup vyučujícího k obnově předmětu.";;"ks"
"104";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"5";"4";"5";"3";NULL;NULL;NULL;"5";"5";"3";"5";"5";;"Povinné články občas nemají souvislost s probíraným tématem - viz. Rozhovor s Bourdieuem. Jsou nepříliš přínosné, na rozdíl od toho, co se probere na přednáškách.";"ks"
"105";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"3";"3";"3";"3";"4";NULL;NULL;NULL;"5";"3";"4";"4";"3";"snaha pedagoga";"srozumitelnost přenášek";"ks"
"106";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"3";"5";"4";"4";"4";NULL;NULL;NULL;"5";"3";"4";"4";"3";;;"ks"
"107";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"5";"4";"5";"5";NULL;NULL;NULL;"5";"4";"5";"4";"4";;"Větší návaznost zkoušky na přednášky (snížit váhu čtených tetxů).";"ks"
"108";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"3";"4";"3";"4";NULL;NULL;NULL;"5";"4";"5";"3";"4";;;"ks"
"109";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"3";"3";"4";"4";"4";NULL;NULL;NULL;"5";"4";"4";"3";"3";"Líbí se mi výběr autorů i jejich pojetí + systém článků vážících se k přednášce.";"Vyučující přednáší často nesrozumitelně a nesystematicky, občas působí dojmem, že látce nerozumí.";"ks"
"110";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"5";"5";"4";"4";NULL;NULL;NULL;"5";"3";"4";"4";"4";;"srozumitelnost přenášek";"ks"
"111";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"5";"5";;"Ve výkladu dokončovat věty, nepřeskakovat.";"ks"
"112";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"5";"3";"4";"5";NULL;NULL;NULL;"5";"4";"3";"4";"5";"Kurz jako takový je prospěšný, ale nemyslím si, že je moudré měnit přednášku za běhu.";"Děsím se zakončení kurzu.";"ks"
"113";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"5";"5";"5";"4";"5";"Používání powerpointových prezentací.";;"ks"
"114";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"5";"5";"4";"4";"5";;;"ks"
"115";"JSM002";"Dilema jednání a struktury v sociologické teorii";"Hájek";;"4";"3";"4";"4";"4";NULL;NULL;NULL;NULL;"4";"4";"4";"4";;;"ks"
"116";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"4";"5";"5";"5";NULL;NULL;NULL;"4";"5";"5";"5";"5";;;"ks"
"117";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"4";"5";"5";"4";"5";NULL;NULL;NULL;"3";"5";"5";"5";"4";"Nic. Celé je to neuvěřitelně nekoncepční. Absolutně chybí teoretický podtext.";"Nedozvěděl jsem se vůbec nic nového. Dělat experimenty se studenty sociální psychologie je stupidní!";"ks"
"118";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"4";"4";"3";"5";"4";NULL;NULL;NULL;"3";"3";"4";"3";"5";;;"ks"
"119";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"3";"4";"4";"3";NULL;NULL;NULL;NULL;"4";"4";"4";"4";"3";;;"ks"
"120";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"4";"4";"5";"5";;;"ks"
"121";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";NULL;NULL;NULL;"5";;;"ks"
"122";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"4";"4";"5";"4";NULL;NULL;NULL;"5";"4";"5";"4";"5";"Přístup přednášejícího, srozumitelnost, dobrá četba.";"Víc do hloubky.";"ks"
"123";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"5";"5";"4";NULL;NULL;NULL;"4";"4";"4";"4";"5";;;"ks"
"124";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"4";"5";"4";"5";NULL;NULL;NULL;"4";"4";"3";"3";"5";"Promítání filmů, zkušenosti studentů.";;"ks"
"125";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"5";"4";"4";"5";;;"ks"
"126";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"4";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"5";"5";"skvělé příklady ze života, experimenty";;"ks"
"127";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"5";"4";"4";NULL;NULL;NULL;"4";"4";"4";"3";"5";"příklady z praxe";"jinou dobu přednášek (dříve)";"ks"
"128";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"4";"5";"4";"5";NULL;NULL;NULL;"4";"3";"4";"4";"5";"přátelský přístup, experimenty";;"ks"
"129";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";"5";"3";"5";"5";"Filmy, otázky, možnost si vyzkoušet, o čem mluvíme.";"víc hodin";"ks"
"130";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"4";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"4";"5";"interaktivitu, experimenty, filmy";"kurz má příliš rychlé tempo, přednášející hrozně poutavě podávájí probíranou látku, ale absolutně při tom nezvládám dělat si poznámky -> trochu zpomalit výklad.";"ks"
"131";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";"5";"3";"4";"5";;;"ks"
"132";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"5";"5";"5";NULL;NULL;NULL;"5";"4";"5";"4";"5";"Možnost projevit názor, kvalitní analýza situací.";"Možná začít příkladem, než se ptát na zážitky studentů.";"ks"
"133";"JSB148";"Úvod do sociální psychologie pro sociology";"Osuský, Fajmonová";"Osuský, Fajmonová";"5";"3";"4";"5";"4";NULL;NULL;NULL;"5";"3";"4";"3";"5";"Dobré prezentace, propracovaná struktura hodiny, praktické příklady.";"Jednotlivé koncepty byly probrány jen zběžně, naprosto nesouhlasím s výběrem filmu plného násilí jako 1. učební pomůcky a 2. jako prostředku, který ovlivňuje hodnocení.";"ks"
