"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"17";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"1";"5";"3";"4";"5";"Vendulu, hromadu informací";"Co něco názornějšího a praktičtějšího?";"ks"
"18";"JSB311";"Antropologie náboženství";"Řezáčová";;"2";"5";"1";"2";"1";NULL;NULL;NULL;"2";"2";"1";"1";"1";;"Je to dost v AJ, což se mi nelíbí. Je to náboženství, ne angličtina!";"ks"
"19";"JSB311";"Antropologie náboženství";"Řezáčová";;"2";"5";"1";"1";"1";NULL;NULL;NULL;"2";"2";NULL;"2";"1";;"Texty k přednášce by měly být v češtině. Je to bezdůvodné, aby byly v AJ-je to obtížné na překlad";"ks"
"20";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"4";"3";"4";"4";NULL;NULL;NULL;"3";"4";"2";"3";"3";;"Zpomalit.";"ks"
"21";"JSB311";"Antropologie náboženství";"Řezáčová";;"5";"5";"3";NULL;"4";NULL;NULL;NULL;"2";"5";"5";"5";"5";;"Srozumitelnost výkladu, zpomalit.";"ks"
"22";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"3";"3";"5";"5";NULL;NULL;NULL;"2";"5";"3";"4";"4";;;"ks"
"23";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"3";"3";"5";"3";NULL;NULL;NULL;"1";"4";"3";"3";"5";;;"ks"
"24";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"3";"3";"5";"4";NULL;NULL;NULL;"2";"4";"3";"4";"4";;;"ks"
"25";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"3";"4";"2";"4";"5";;;"ks"
"26";"JSB311";"Antropologie náboženství";"Řezáčová";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"2";"4";"3";"5";"5";;;"ks"
"27";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"4";"4";"3";"5";NULL;NULL;NULL;"1";"4";"3";"4";"5";;;"ks"
"28";"JSB311";"Antropologie náboženství";"Řezáčová";;"3";"4";"2";"3";"2";NULL;NULL;NULL;"3";"4";"2";"2";"2";;"Změnit přednášející.";"ks"
"29";"JSB311";"Antropologie náboženství";"Řezáčová";;"3";"4";"2";"5";"4";NULL;NULL;NULL;"3";"5";"3";"4";"4";"Propojit se současností, s aktuálním děním";"Srozumitelnost projevu - pomalejší přednášející";"ks"
"30";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"4";"5";"4";"5";NULL;NULL;NULL;"2";"5";"3";"5";"5";;;"ks"
"31";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"3";"4";"5";"5";NULL;NULL;NULL;"3";"5";"4";"4";"5";;;"ks"
"32";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"4";"5";"5";"5";NULL;NULL;NULL;"3";"5";"3";"5";"4";;;"ks"
"33";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"3";"3";"4";"3";NULL;NULL;NULL;"1";"4";"4";"4";"4";;"Aby přednášející zpomalila výklad, jejím větám není často ani rozumět";"ks"
"34";"JSB311";"Antropologie náboženství";"Řezáčová";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"ks"
"35";"JSB311";"Antropologie náboženství";"Řezáčová";;"5";"5";"4";"5";"4";NULL;NULL;NULL;"3";"5";"3";"4";"4";;;"ks"
"36";"JSB311";"Antropologie náboženství";"Řezáčová";;"5";"4";"4";"3";"5";NULL;NULL;NULL;"3";"5";"4";"4";"5";;;"ks"
"37";"JSB311";"Antropologie náboženství";"Řezáčová";;"5";"4";"4";"5";"4";NULL;NULL;NULL;"1";"5";"3";"5";"4";;;"ks"
"38";"JSB311";"Antropologie náboženství";"Řezáčová";;"4";"5";"3";"3";"4";NULL;NULL;NULL;"2";"3";"2";"3";"4";;;"ks"
"39";"JSB311";"Antropologie náboženství";"Řezáčová";;"5";"3";"4";"5";"4";NULL;NULL;NULL;"1";"5";"2";"4";"4";;;"ks"
"40";"JSM420";"Současná sociální teorie";"Balon";;"4";"2";"3";"5";"5";NULL;NULL;NULL;"1";"4";"4";"5";"4";"Témata";"Ne všechny prezentace od studentů, ale i od vyučujícího (k prezentacím studentů přistupoval pasivně - žádná konstruktivní kritika)";"ks"
"41";"JSM420";"Současná sociální teorie";"Balon";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"2";"4";"3";"4";"3";;"Méně prezentací a více přednášek od vyučujícího";"ks"
"42";"JSM420";"Současná sociální teorie";"Balon";;"3";"5";"4";"3";"3";NULL;NULL;NULL;"1";"2";"1";"2";"3";;"Raději než referáty studentů bych uvítal výklad p. balon, který by nám látku podal srozumitelněji a uceleněji";"ks"
"43";"JSM420";"Současná sociální teorie";"Balon";;"3";"4";"5";"4";"4";NULL;NULL;NULL;"3";"4";"2";"3";"3";"Prezentace témat a následná diskuze";;"ks"
"44";"JSM420";"Současná sociální teorie";"Balon";;"4";"3";"5";"5";"3";NULL;NULL;NULL;"2";"3";"3";"3";"4";;;"ks"
"45";"JSM420";"Současná sociální teorie";"Balon";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ks"
"46";"JSM420";"Současná sociální teorie";"Balon";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Zajímavá a užitečná témata";;"ks"
"47";"JSM420";"Současná sociální teorie";"Balon";;"5";"2";"5";"5";"4";NULL;NULL;NULL;"2";"4";"1";"4";"4";;"Nevýhodou - forma kurzu je proměnlivá, kvalita prezentací, více dbát na časový limit, konstruktivněji vést debatu, rozlišit 'důležité' info";"ks"
"48";"JSM420";"Současná sociální teorie";"Balon";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"1";"4";"3";"4";"4";"Zajímavý koncept kurzu, snaha vyvolat debatu mezi studenty bohužel selhává na jejich pasivitě - ta zřejmě vychází z toho, že v Bc. Cyklu není debata podporována";;"ks"
"49";"JSM420";"Současná sociální teorie";"Balon";;"3";"3";"4";"4";"3";NULL;NULL;NULL;"3";"3";"5";"4";"3";"Prezentace";"Zpětná vazba";"ks"
"50";"JSM420";"Současná sociální teorie";"Balon";;"3";"3";"3";"3";"3";NULL;NULL;NULL;"1";"4";"1";"4";"3";"Zajímavá témata";"Aby přednášel i vyučující a ne pouze studenti, aby také po prezentaci studujících byla od vyučujícího zpětná vazba";"ks"
"51";"JSM420";"Současná sociální teorie";"Balon";;"4";"4";"3";NULL;"4";NULL;NULL;NULL;"2";"5";"4";"5";"3";"Prezentace studentů - ale doplnit i výklad vyučujícího";"Větší aktivita vyučujícího";"ks"
"52";"JSM420";"Současná sociální teorie";"Balon";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"1";"4";"4";"4";"4";"Prezentace studentů, diskuze";"Větší prostor pro studenty, kratší texty, které budou číst všichni studenti průběžně (např. 1x za 14dní)";"ks"
"53";"JSM420";"Současná sociální teorie";"Balon";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"1";"4";"1";"3";"4";;;"ks"
"54";"JSM420";"Současná sociální teorie";"Balon";;"4";"2";"3";"4";"4";NULL;NULL;NULL;"1";"4";"2";"3";"4";;;"ks"
"55";"JSM420";"Současná sociální teorie";"Balon";;"4";"3";"4";"3";"5";NULL;NULL;NULL;NULL;"5";"1";"4";"4";;;"ks"
"56";"JSM420";"Současná sociální teorie";"Balon";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"5";"1";"5";"5";;;"ks"
"57";"JSM420";"Současná sociální teorie";"Balon";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"1";"5";"4";"5";"5";"Prezentace studentů";;"ks"
"58";"JSM420";"Současná sociální teorie";"Balon";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"3";"4";NULL;"4";"4";;;"ks"
"59";"JSM420";"Současná sociální teorie";"Balon";;"4";"2";"4";"4";"5";NULL;NULL;NULL;"1";"5";"1";"3";"5";;;"ks"
"60";"JSM420";"Současná sociální teorie";"Balon";;"3";"3";"3";"3";"1";NULL;NULL;NULL;"2";"2";"1";"2";"3";;;"ks"
"61";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"3";NULL;NULL;NULL;"5";"5";"4";"1";"4";"4";"4";"4";"Výklad vyučujícího";;"kvsp"
"62";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"kvsp"
"63";"JSM643";"Úvod do statistiky";"Soukup, P.";;"4";"5";"4";"5";"4";"5";"5";"4";"1";"4";"4";"4";"4";;"Problémem jsou nutné výchozí znalosti";"kvsp"
"64";"JSM643";"Úvod do statistiky";"Soukup, P.";;"4";"5";"5";"5";"3";"5";"4";"4";"1";"3";"4";"4";"4";;;"kvsp"
"65";"JSM643";"Úvod do statistiky";"Soukup, P.";;"3";"4";"5";"5";"4";"5";"5";"5";"2";"3";"4";"3";"3";;;"kvsp"
"66";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"4";"4";"4";;;"kvsp"
"67";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"4";"4";"4";"4";"3";NULL;"5";"1";"5";"5";"4";"5";;;"kvsp"
"68";"JSM643";"Úvod do statistiky";"Soukup, P.";;"4";"5";"4";"5";"2";NULL;NULL;NULL;"1";"4";"4";"2";"2";"Styl přednášejícího, zábavné, zajímavé, ale pro osoby bez zkušeností velmi obtížné.";;"kvsp"
"69";"JSM643";"Úvod do statistiky";"Soukup, P.";;"4";"5";"4";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"4";"Názorné příklady z praxe:-), forma výkladu je vtipná";;"kvsp"
"70";"JSM643";"Úvod do statistiky";"Soukup, P.";;"3";"5";"5";"4";"4";NULL;NULL;"4";"1";"4";"4";NULL;"4";"Přístup přednášejícícho, který se snaží statistiku podat zábavnou formou, alespoň pokud to jde. Oceňuji možnost jít na zkoušku ráno.";"Pokulhává technické vybavení. Každou chvíli něco nefunguje v PC.";"kvsp"
"71";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"5";"5";"5";"5";NULL;NULL;"5";"1";"1";"1";"1";"1";"Trpělivost a snahu vysvětlovat postup i totálně nechápavým.";"Více opakovat nácvik";"kvsp"
"72";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"4";"5";"5";"5";"5";"5";NULL;NULL;NULL;NULL;NULL;NULL;;;"kvsp"
"73";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"5";"4";"5";"4";"4";"5";"4";"1";"5";"4";"4";"4";;"Zpomalila bych - pro nás tupce:-)";"kvsp"
"74";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"3";"4";;;"kvsp"
"75";"JSM643";"Úvod do statistiky";"Soukup, P.";;"4";"5";"4";"5";"4";"4";"5";NULL;"1";"5";"5";"5";"5";;"Bylo to na nás vše hrozně rychlé.";"kvsp"
"76";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"5";"5";"5";"4";"5";"5";"5";"1";"4";"4";"4";"4";;;"kvsp"
"77";"JSM643";"Úvod do statistiky";"Soukup, P.";;"4";"4";"4";"4";"3";"4";"4";"3";"1";"4";"4";"4";"3";;;"kvsp"
"78";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"3";"4";"3";"5";;;"kvsp"
"79";"JSM643";"Úvod do statistiky";"Soukup, P.";;"4";"3";"5";"5";"5";"5";"5";"5";"1";"3";"3";"4";"5";;;"kvsp"
"80";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"5";"5";"5";NULL;"5";"5";"5";"1";"5";"5";"3";"5";;;"kvsp"
"81";"JSM643";"Úvod do statistiky";"Soukup, P.";;"4";"4";"5";"5";"5";"5";"5";NULL;"1";"5";"4";"5";"5";"Vysvětlovací schopnosti. Zachovat únosnost nových informací";"Vše mi přišlo v pořádku";"kvsp"
"82";"JSM643";"Úvod do statistiky";"Soukup, P.";;"5";"3";"5";"5";"5";"5";"5";"5";"1";"5";"5";"4";"5";"Profesionální a srozumitelný výklad";;"kvsp"
"83";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"5";"5";"4";"5";"5";"4";"5";"5";"2";"5";"5";"3";"5";;;"ks"
"84";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"3";"5";"úkoly, semináře";"více seminářů - k pomalejšímu výkladu";"ks"
"85";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"5";"4";"5";"5";"5";"5";"5";"5";"2";"5";"5";"4";"5";"Přímý, upřímný přístup, žádné hraní na velkého vědce";;"ks"
"86";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"5";"5";"5";"5";"5";"5";"5";"5";"2";"5";"5";"4";"5";"Praktický nácvik a rozšíření dovedností s SPSS";"Nezabývat se vzorci, které většinu studentů jen děsí";"ks"
"87";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"3";"5";"Praktické ukázky v SPSS, přednášejícího";"Více praktických ukázek v SPSS, méně ručního počítání. Neumíme si představit ústní zkoušku";"ks"
"88";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"5";"3";"5";"5";"5";"5";"5";"5";"2";"4";"5";"2";"5";;"Ještě o něco více praktických ukázek v SPSS by nebylo na škodu";"ks"
"89";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"4";"4";"5";"5";"4";"4";"4";"5";"2";"5";"5";"4";"5";;;"ks"
"90";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"5";"5";"4";"5";"5";"4";"5";"5";"2";"4";"3";"2";"5";;;"ks"
"91";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"4";"5";"3";"4";"5";NULL;NULL;NULL;"2";"3";"5";"3";"4";"Téma kurzu, praktický nácvik dovedností, úkoly";"Více času a prostoru, pomalejší výklad látky (a srozumitelnější)";"ks"
"92";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"3";"4";"4";"5";"4";NULL;NULL;NULL;"2";"4";"3";"3";"4";"Přátelský a přesto autoritativní přístup pedagoga";"Zvolnit tempo výuky (což ale platí obecně pro kurzy, kde se vyučuje analýza dat v SPSS). Klást větší důraz na praktickou stránku. Ukazovat metody na více než jednom příkladu, kde vše 'vyjde'. Klást větší důraz na interpretaci výsledků. Ukázat praktičnost metod v sg. praxi.";"ks"
"93";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"4";"5";"4";"5";"4";"4";"5";"5";"2";"4";"5";"4";"4";"Zachovat vyučujícího.";"Nevyvolávat na cvičení:-)";"ks"
"94";"JSM034";"Analýza kvantitativních dat";"Soukup, P.";"Soukup, P.";"5";"5";"5";"4";"5";"5";"4";"5";"2";"5";"5";"4";"5";"Oceňuji hloubku výkladu a praktické ukázky v SPSS. (Klidně by jich mohlo být víc.) Přístup k literatuře";"V tomto asi nic, ale navrhuji zařadit do ostatních kurzů víc matematiky a výpočtů, takle to je dost šok";"ks"
"95";"JSM022";"Sociologie každodenního života";"Hájek";"Hájek";"5";"5";"5";"5";NULL;NULL;NULL;NULL;"2";"5";"3";"5";"5";;;"ks"
"96";"JSM022";"Sociologie každodenního života";"Hájek";"Hájek";"4";"5";"4";"4";"5";"4";"4";"3";"1";"5";"2";"4";"5";;;"ks"
"97";"JSM022";"Sociologie každodenního života";"Hájek";"Hájek";"5";"4";"5";"5";"5";NULL;"5";"5";"1";"5";"4";"5";"5";"Semináře jako debatu nad otázkami, jež nemusí mít 'řešení', společné hledání odpovědí";;"ks"
"98";"JSM022";"Sociologie každodenního života";"Hájek";"Hájek";"5";"5";"5";"5";"5";"5";"5";"5";"2";"5";"3";"4";"5";"Velmi dobře vedené semináře, připravené a strukturované přednášky";;"ks"
"99";"JSM022";"Sociologie každodenního života";"Hájek";"Hájek";"5";"5";"4";"5";"4";"4";"5";"5";"1";"4";"5";"4";"5";"Průběh cvičení a způsob přípravy na ně";;"ks"
"100";"JSM022";"Sociologie každodenního života";"Hájek";"Hájek";"5";"4";"4";"4";"5";"4";"5";"5";"1";"5";"5";"5";"5";;;"ks"
"101";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tůmová";"5";"5";"5";"5";"5";"4";"5";"4";"1";"5";"3";"4";"5";"Výborné přednášky, kvalitní prezentace, propracované cvičení a domácí úkoly";"Změna pořadí témat - domnívám se, že strukturace problémů by mělo být řazeno na začátek, velmi by to pomohlo k řešení domácích úkolů. Ty jsme dělali bez znalostí teorie a až zpětně se naučili, jak jsme měli při formulaci našeho problému na začátku semestru postupovat";"kvsp"
"102";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"5";"3";"5";"5";"5";"4";"4";"3";"1";"5";"5";"4";"4";"Nejvíce oceňuji praktický aspekt.";;"kvsp"
"103";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"5";"5";"5";"5";"5";"4";"5";"4";"1";"5";"5";"5";"5";"Domácí úkoly - praktické dovednosti";;"kvsp"
"104";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"5";"5";"5";"5";"5";"5";"5";"4";"1";"5";"5";"4";"5";;;"kvsp"
"105";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"kvsp"
"106";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tůmová";"5";"5";"5";"5";"5";"4";"5";"5";"1";"5";"5";"5";"5";;;"kvsp"
"107";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"5";"4";"5";"5";"5";"5";"5";"4";"1";"5";"5";"5";"5";"Srozumitelnost, pěkné zajímavé přednášky s praktickým vysvětlením a nácvikem, průběžné DÚ";;"kvsp"
"108";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";"Prakticky zaměřené, přesné vymezení úkolů";"Nemám námitek.";"kvsp"
"109";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tůmová";"4";"4";"5";"5";"5";"3";"4";"3";"1";"4";"4";"4";"4";"Poutavý výklad přednášejícího";;"kvsp"
"110";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"5";"4";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"kvsp"
"111";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tůmová";"4";"5";"5";"5";"4";"4";"4";"4";"1";"4";"4";"4";"5";;;"kvsp"
"112";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tomášková";"4";"4";"5";"5";"5";"3";"2";"2";"1";"4";"2";"4";"4";"Přednášky";;"kvsp"
"113";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"4";"3";"5";"5";"5";"4";"4";"3";"1";"3";"3";"3";"5";;;"kvsp"
"114";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tomášková";"5";"4";"5";"5";"4";"3";"3";"4";"1";"4";"4";"4";"3";"znalosti potřebné k vypracování diplomové práce";;"kvsp"
"115";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tomášková";"2";"5";"5";"5";"4";"3";"3";"1";"5";"3";"3";"5";"2";;"Termíny - pokud platí pro studenty, pak mají platit i pro mentorku";"kvsp"
"116";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"4";"4";"5";"4";"4";"4";"5";"4";"1";"5";"4";"5";"5";;;"kvsp"
"117";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"5";"4";"5";"5";"5";"5";"5";"4";"1";"5";"5";"4";"5";"Semináře, cvičení na probraná témata, příprava na SP";;"kvsp"
"118";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Klimešová";"5";"4";"5";"5";"5";"5";"5";"3";"1";"4";"5";"4";"5";"Oceňuji především přístup přednášejícího, který se těžko pochopitelnou látku snaží předat srozumitelnou a zábavnou formou. Stejně tak oceňuji velmi vstřícný přístup cvičící. Líbí se mi i způsob zkoušení kurzu, který je z hlediska praxe lépe využitelný z hlediska praxe a přínosu";;"kvsp"
"119";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";;"4";"5";"5";"5";"5";"5";"5";"3";"1";"4";"5";"5";"4";;;"kvsp"
"120";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tomášková";"3";"5";"5";"5";"5";"3";"3";"4";"1";"4";"3";"4";"1";;"Lepší vysvětlení zadání domácích úkolů. Cvičící";"kvsp"
"121";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"5";"5";"5";"4";"4";"3";"4";"4";"1";"4";"4";"4";"4";;;"kvsp"
"122";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tomášková";"4";"4";"5";"5";"5";"3";"4";"3";"1";"5";"3";"5";"4";"Srozumitelnost, zajímavá témata";"Cvičení příliš nepomohou s DÚ";"kvsp"
"123";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tomášková";"5";"5";"5";"5";"5";"3";"3";"3";"1";"5";"5";"5";"5";;"Změnit cvičícího! Mentorka včas neopravila úkoly.";"kvsp"
"124";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"4";"5";;;"kvsp"
"125";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tůmová";"5";"4";"5";"4";"4";"4";"5";"5";"1";"5";"5";"5";"5";;;"kvsp"
"126";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";;"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;"Větší počet hodin u kombinované formy studia";"kvsp"
"127";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tomášková";"4";"3";"5";"5";"4";"4";"4";"4";"5";"4";"4";"4";"4";"Způsob ukončení kurzu";"Komunikaci s cvičícíma";"kvsp"
"128";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"4";"3";"4";"5";"3";"3";"4";"3";"1";"3";"4";"3";"4";;;"kvsp"
"129";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"5";"3";"5";"5";"5";"4";"5";"5";"1";"5";"5";"5";"5";"Vstřícný přístup vyučujícího";" to, že se vyučující soustředil na to nejdůležitější, vynikající pedagogické schopnosti vyučujícíhoRozšířit časovou dotaci kurzu (= přednášek, cvičení = dostačující čas)";"kvsp"
"130";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"4";"4";"5";"5";"4";"3";"3";"2";"5";"4";"4";"5";"4";"V rámci výkladu uvádění reálných příkladů";"Při cvičení rozebrat chyby a diskutovat o nich";"kvsp"
"131";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Tůmová";"4";"5";"4";"5";"4";"4";"5";"5";"1";"4";"4";"5";"4";;;"kvsp"
"132";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"4";"5";"5";NULL;"5";"5";"5";"3";"1";"4";"4";"5";"4";;"Víc praktických cvičení během seminářů.";"kvsp"
"133";"JSM526";"Metody analýzy a tvorby politik I";"Veselý";"Brázová";"5";"3";"5";"5";"5";"3";"5";"4";"1";"5";"5";"5";"5";"Motivační prvek domácích úkolů, přehlednost prezentací, vysvětlovací schopnosti přednášejícího";"Příliš nepodmiňovat hodnocení dle subjektivních měřítek!";"kvsp"
"134";"JSM645";"Úvod do metod výzkumu";"Knobloch";;"4";"5";"4";"5";"5";"5";"5";"5";"1";"5";"5";"5";NULL;;;"kvsp"
"135";"JSM645";"Úvod do metod výzkumu";"Knobloch";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"3";"4";;;"kvsp"
"136";"JSM645";"Úvod do metod výzkumu";"Knobloch";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Praktické příklady, poutavá forma výkladu";"Nic";"kvsp"
"137";"JSM645";"Úvod do metod výzkumu";"Knobloch";;"4";"4";"4";"5";"4";NULL;NULL;NULL;"1";"5";"4";"4";"5";;;"kvsp"
