"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"61";"JEM159";"International Commercial Dispute Resolution";"Hülle,T.,Vágnerová,P.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"5";"4";"5";"I valued the constant change of the lecturers. This brought new energy to every course and it felt more legitimate having someone from the field talk about a certain subject. I also very much enjoyed the negotiation game!";"I would improve the Litigation lecture. It was a bit dull, but I believe that it was mostly because the topic itself is like that.";"ies"
"62";"JEM161";"Private Equity";"Fencl,T.,Herman,D.";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"1";"3";"4";"4";"4";"I valued the lecturer the most. He seemed to know his subject and every lecture he found ways to engage us. I believe that it is vary much important in an intensive course.";"I would improve the way the activity points are assigned. I did not see a list or anything, so I felt that the end points were assigned with a bit of a bias.";"ies"
"63";"JLM057";"Academic Writing for Masters";;"Goodall,A.";"3";"2";NULL;NULL;NULL;"4";"5";"3";"1";"3";"3";"4";"3";"I valued the classes on citing the most. I believe it was the most interesting and at the same time important to all students.";"If the course doesn't follow a strict plan, I  would suggest asking the students on what subject would they like to focus during the semester.";"cjp"
"64";"JMB022";"Úvod do historie";"Vykoukal,J.";;NULL;"2";"3";"3";"1";NULL;NULL;NULL;"2";"1";"1";"1";"1";;"zrušit tento kurz - absolutně nepochopitelný pro studenty, nulový přínost pro teritoriální studia";"krvs"
"65";"JLB008";"Angličtina pro IMS II";;"Kunzová,J.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"přístup vyučujícírozšíření znalostí";"více konverzačních cvičení";"cjp"
"66";"JMB119";"Úvod do geografie";"Kozák,K.";;"3";"2";"3";"3";"2";NULL;NULL;NULL;"3";"4";"3";"4";"3";;"občas stejný problém jako v úvodu do teritoriálních studií - látky je moc, nestíhá se, a proto se vyučující uchyluje k bleskovému proklikávání prezentace, z čehož studenti moc nepochytí";"kas"
"67";"JLB020";"Francouzština odborná II";;"Bosáková,L.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"4";"5";"5";"5";"přístup vyučující";;"cjp"
"68";"JMB213";"Demokratické strany zemí střední Evropy po roce 1945";"Kocian,J.";;"2";"1";"5";"5";"1";NULL;NULL;NULL;"4";"2";"2";"2";"1";;"přednes vyučujícího";"krvs"
"69";"JMB024";"Teorie ve společenských vědách";"Konrád,O.";;NULL;"4";"2";"3";"3";NULL;NULL;NULL;"1";"2";"2";"2";"2";;"dodnes jsem nepochopila, proč v teritoriálních studiích převažuje filosofie (prakticky 3 kurzy za celý rok), kdežto geografie či politologie je jenom jeden předmět za rok..";"knrs"
"70";"JMB025";"Úvod do státu a politiky";"Kubát,M.";;"4";"3";"5";"5";"2";NULL;NULL;NULL;"1";"3";"4";"4";"5";;;"krvs"
"71";"JLB008";"Angličtina pro IMS II";;"Kunzová,J.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"4";"2";"5";;;"cjp"
"72";"JMB404";"Dvě století střední Evropy II";"Vykoukal,J.";"Kocian,J.";"3";"5";"3";"3";"1";"3";"5";"1";"1";"4";"4";"4";"3";;"zaměřit se i na události po roce 89, případně jim věnovat větší část přednášek";"krvs"
"73";"JMB406";"Přehled moderních světových dějin II";"Konrád,O.,Smetana,V.";"Lizcová,Z.";"4";"5";"4";"4";"2";"5";"5";"4";"1";"4";"4";"4";"4";;;"kas"
"74";"JLB042";"Španělština II";;"Mlýnková,L.";"4";"3";NULL;NULL;NULL;"4";"4";"4";"1";"3";"2";"1";"4";;"Navrhuji zlepšit občasné zpívání písní na konci hodiny. Prosím, nedělejte to. Ten, kdo si chce zpívat, si bude zpívat kdykoli chce a ti, kdo neradi zpívají, tam stejně jen sedí a v nejlepším otevírají pusu, aby \"to vypadalo\" a pak to ve výsledku k ničemu není.Podstatnějším bodem, který navrhuji zlepšit, je více informací na Sisu. Tam např. bylo uvedeno, že témata ústní zkoušky budou uvedeny na začátku semestru. Nebyly tam snad do konce výuky. Také tam pouze byla informace \"esej na zadané téma\", které jsme dostali zadané tak polovičatě a poté jsem si to nemohl ověřit, neboť tam téma nebylo připsáno.";"cjp"
"75";"JMB022";"Úvod do historie";"Vykoukal,J.";;"2";"4";"2";"3";"2";NULL;NULL;NULL;"2";"5";"3";"4";"2";;"Sice to vyzní moc tvrdě, ale navrhuji vylepšit způsob přednášky. Protože pan přednášející mluvil monotónním hlasem a navíc většinou otočený směrem k tabuli / plátnu, kde byla prezentace a bylo tak poměrně těžké vnímat.";"krvs"
"76";"JMB025";"Úvod do státu a politiky";"Kubát,M.";;"5";"2";"5";"4";"5";NULL;NULL;NULL;"1";"5";"1";"4";"5";;;"krvs"
"77";"JMB119";"Úvod do geografie";"Kozák,K.";;"5";"4";"3";"3";"4";NULL;NULL;NULL;"2";"4";"4";"1";"4";;;"kas"
"78";"JMB024";"Teorie ve společenských vědách";"Konrád,O.";;"4";"4";"5";"4";"4";NULL;NULL;NULL;"2";"5";"2";"4";"4";;;"knrs"
"79";"JMB406";"Přehled moderních světových dějin II";"Konrád,O.,Smetana,V.";"Hornát,J.";"5";"3";"5";"4";"4";"4";"5";"5";"1";"5";"1";"5";"4";;;"kas"
"80";"JMB404";"Dvě století střední Evropy II";"Vykoukal,J.";"Šafařík,P.";"4";"4";"2";"3";"2";"4";"4";"5";"2";"5";"1";"4";"4";;;"krvs"
"81";"JMB251";"Seminář k dějinám Severní Ameriky";;"Sehnálková,J.";"5";"2";NULL;NULL;NULL;"5";"5";"4";"1";"4";"3";"4";"5";"Paní magistra Sehnálková se opravdu snaží všechny studenty zaujmout a vybrat zajímavá témata. Velmi se mi líbily kvízy na každé hodině a obecně interaktivní povaha hodin.";"Seminář by se možná měl více zabývat skutečně mysliteli a jejich myšlenkami a méně obecnými dějinami USA, které bychom měli znát z přednášek a literatury. Také by bylo dobré více pracovat s povinnou literaturou zadávanou z hodiny na hodinu.";"kas"
"82";"JMB252";"Seminář k evropské integraci";;"Morales Interiano,A.";"3";"1";NULL;NULL;NULL;"4";"5";"3";"1";"3";"3";"2";"4";"I really liked the enthusiasm of Andrés that he put into teaching us and that he tried to make us feel more concerned about economics in general.";"I guess we should talk more about specifics of EU trade and less about general economic theories. We should have read the basic, but we also discussed the same during classes.";"kzs"
"83";"JLB020";"Francouzština odborná II";;"Bosáková,L.";"4";"4";NULL;NULL;NULL;"5";"4";"5";"1";"4";"4";"3";"4";"Merci pour tout, Madame Bosáková! :)";;"cjp"
"84";"JMB151";"Moderní dějiny Skandinávie";"Svobodný,P.";;"3";"3";"2";"3";"3";NULL;NULL;NULL;"2";"3";"2";"2";"3";"Obecně je dobře, že existuje předmět i pro okrajové teritorium na IMS, zvlášť když pro některé země (Irsko, Švýcarsko, Benelux) není takováto možnost vůbec.";"Pan profesor má bohužel monotónní výklad, naprosto neinteraktivní a bohužel uspávací. Vybraná témata jsou sice zajímavá, ale pan profesor pouze stojí a vykládá a nepoužívá ani prezentaci. Při zmínění jakéhokoli jména navíc jede rychle dál, bylo by fajn alespoň napsat jméno na tabuli (severská jména se často čtou jinak, než píšou). Bylo by třeba kurz přepracovat.";"knrs"
"85";"JMB531";"Současné problémy Dálného Východu";"Sýkora,J.";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"1";"4";"2";"5";"4";"Forma splnění předmětu formou dvou seminárních prací je pro kombinované studium vyhovující.";;"kas"
"86";"JMB537";"Bakalářský seminář pro kombinovaný obor Teritoriální studia II";;"Vykoukal,J.";"5";"3";NULL;NULL;NULL;"5";"5";"4";"1";"4";"5";"3";"5";;;"krvs"
"87";"JMB532";"Geografie současného světa";"Hornát,J.";;"5";"5";"4";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";;;"kas"
"89";"JEM164";"Public Finance - IEPS";"Janský,P.,Palanský,M.";;"5";"3";"4";"5";"3";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"ies"
"90";"JEM180";"Philosophy, Economics and Politics: Current Debates";"Baxa,J.,Semerák,V.";;"5";"3";"5";"5";"3";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"91";"JMB088";"Central Europe and China: Economic and Political Relations";"Kopecký,V.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"2";"5";"5";;;"krvs"
"93";"JPB209";"Jaderné soupeření supervelmocí v bipolárním světě";"Bříza,V.";;"4";"3";"5";"4";"4";NULL;NULL;NULL;"3";"4";"3";"4";"5";;;"kmv"
"94";"JPB094";"Francouzský politický systém";"Perottino,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"3";"4";"5";;;"kp"
"95";"JLB042";"Španělština II";;"Mlýnková,L.";"5";"2";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"Komunikace mezi vyučující a žáky, průběžné testování, mnoho ústních cvičení";;"cjp"
"96";"JLB034";"Němčina II";;"Faltýnová,R.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"3";"5";"Lektorka (Faltýnová Regina) je velmi milá a ochotná, zároveň toho hodně naučí :).";;"cjp"
"97";"JEM002";"Master´s Thesis Seminar II";;"Havránek,T.,Havránková,Z.,Mejstřík,M.";"5";"2";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";"The valuable opinion from the seminar teachers helped me in driving my thesis forward and enabled me to work in extended areas which I did not think at the start of my thesis.";;"ies"
"98";"JSB080";"New religious practices in/and new media.";"Testa,A.";;"4";"2";"3";"5";"3";NULL;NULL;NULL;"1";"4";"3";"2";"4";;;"ks"
"99";"JEM111";"International Macroeconomics";"Holub,T.";"Šestořád,T.,Žáček,J.";"5";"2";"4";"5";"3";"4";"5";"5";"1";"5";"3";"4";"5";;;"ies"
"100";"JJB610";"Média a česká kultura";"Knapík,J.";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kms"
"101";"JMM596";"Cold War in Documents 1963-1991";"Smetana,V.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Práce s originálními dokumenty, přednáška a materiály v angličtině, nutnost si procvičit prezentační dovednosti a zhustit vše do jasné formy, pochopení souvislostí.";;"kas"
"102";"JJB177";"Filmový seminář II";;"Šobr,M.";"5";"1";NULL;NULL;NULL;"5";"5";"4";"1";"4";"2";"2";"5";;;"kz"
"103";"JJB177";"Filmový seminář II";;"Šobr,M.";"5";"1";NULL;NULL;NULL;"5";"5";"2";"2";"3";"1";"2";"5";;;"kz"
"104";"JLB006";"Angličtina pro politology II";;"Panešová,K.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"3";"5";;;"cjp"
"105";"JPB012";"Politická geografie II";"Romancov,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kp"
"106";"JPB019";"Dějiny mezinárodních vztahů II";"Soukup,J.";;"5";"1";"4";"5";"3";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kmv"
"107";"JPM036";"Geopolitika a geostrategie 1945-2000";"Romancov,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"4";;;"kp"
"108";"JPB216";"British parliamentarism";"Brunclík,M.";"Brunclík,M.,Hájek,L.";"4";"4";"3";"5";"3";"5";"5";"4";"1";"5";"4";"5";"4";;;"kp"
"109";"JPB222";"Metodologický proseminář II";;"Střítecký,V.,Tesař,J.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"3";"4";;;"kmv"
"110";"JPB253";"České novověké dějiny II.";"Kučera,J.";;"2";"5";"2";"1";"1";NULL;NULL;NULL;"1";"1";"1";"1";"1";;;"kp"
"111";"JPB267";"Úvod do bezpečnostních a konfliktních studií";"Karásek,T.";;"4";"4";"5";"5";"3";NULL;NULL;NULL;"1";"5";"4";"5";"4";;;"kbs"
"112";"JMB025";"Úvod do státu a politiky";"Kubát,M.";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"1";"5";"3";"5";"5";"Pan docent Kubát vše vysvětlil tak, že by jeho přednáškám porozuměl i úplný laik. Nemluvil monotónně, uměl zaujmout a bylo znát, že je opravdu jedním z největších expertů ve svém oboru. Pokud jako student jiné fakulty budu mít možnost si s ním zapsat další volitelný předmět, bude mi velkou ctí.";;"krvs"
"113";"JEB025";"Public Finance";"Janský,P.,Palanský,M.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"114";"JEB045";"Financial Management";"Cazachevici,A.,Habibi,A.,Malinská,B.,Mejstřík,M.";"Cazachevici,A.,Habibi,A.,Malinská,B.";"5";"3";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"ies"
"115";"JJM369";"Understanding Media";;"Podzimek,J.";"4";"3";NULL;NULL;NULL;"3";"3";"4";"1";"4";"3";"4";"4";;;"kms"
"116";"JEB050";"International Finance";"Habibi,A.,Semerák,V.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"117";"JEB112";"Strategic Management";"Balcar,P.,Stříteský,V.";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"118";"JMMZ180";"Modernizing the Balkans";"Šístek,F.";;"5";"3";"4";"5";"4";NULL;NULL;NULL;"2";"4";"3";"4";"4";;;"krvs"
"119";"JEB126";"Introductory Banking";"Pečená,M.,Teplý,P.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"120";"JEB024";"Základy soukromého práva";"Bajura,J.,Horáček,T.,Pražák,P.";;"3";"2";"4";"4";"2";NULL;NULL;NULL;"3";"2";"2";"4";"3";;;"ies"
"121";"JEM161";"Private Equity";"Fencl,T.,Herman,D.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"122";"JEB064";"Game Theory and Political Economy";"Gregor,M.";"Gregor,M.";"3";"5";"5";"5";"3";"5";"5";"5";"1";"1";"3";"1";"1";;;"ies"
