"44";"JSB015";"Kvantitativní metodologie";"Remr";"Rössler, Záleská";"5";"5";"5";"5";"2";"5";"5";"5";"2";"4";"4";"4";"5";;;"ks"
"45";"JSB015";"Kvantitativní metodologie";"Remr";"Rössler, Záleská";"4";"5";"5";"5";"5";"4";"5";"4";"1";"5";"5";"4";"4";;;"ks"
"46";"JSB015";"Kvantitativní metodologie";"Remr";"Rössler, Záleská";"4";"5";"5";"4";"4";"4";"4";"5";"1";"5";"5";"5";"4";;;"ks"
"47";"JSB015";"Kvantitativní metodologie";"Remr";"Rössler, Záleská";"5";"5";"5";"5";"5";"5";"5";"5";"1";"5";"5";"5";"5";;;"ks"
"48";"JSB015";"Kvantitativní metodologie";"Remr";"Rössler, Záleská";"4";"4";"5";"4";"2";"5";"5";"5";"1";"5";"5";"4";"5";;;"ks"
"49";"JSB015";"Kvantitativní metodologie";"Remr";"Pacáková, Vrbíková";"5";"5";"4";"5";"5";"4";"5";"5";"1";"5";"5";"4";"5";;;"ks"
"50";"JSB015";"Kvantitativní metodologie";"Remr";"Pacáková, Vrbíková";"5";"5";"5";"4";"5";"5";"5";"5";"1";"5";"5";"5";"5";;"prezentace na netu";"ks"
"51";"JSB015";"Kvantitativní metodologie";"Remr";"Pacáková, Vrbíková";"4";"4";"4";"4";"3";"4";"5";"4";"1";"3";"4";"5";"4";;;"ks"
"52";"JSB015";"Kvantitativní metodologie";"Remr";"Pacáková, Vrbíková";"4";"4";"4";"4";"4";"4";"4";"4";"1";"4";"4";"4";"4";;;"ks"
"53";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"4";"5";"5";"5";"4";"5";"4";"1";"4";"5";"4";"5";;;"ks"
"54";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"3";"3";"3";"2";"3";"4";"1";"1";"4";"2";"4";"4";;;"ks"
"55";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"5";"4";"5";"5";"4";"5";"5";"4";"1";"5";"5";"5";"5";"průběh cvičení";;"ks"
"56";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"4";"5";"5";"5";"5";"5";"4";"1";"3";"3";"3";"3";;"zrušit práci ve skupinách na seminářích";"ks"
"57";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"5";"5";"5";"4";"5";"5";"5";"1";"4";"5";"4";"5";"Pavel je velmi dobrý cvičící se suprovým přístupem ke studentům";"zveřejňovat prezentace na internetu";"ks"
"58";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"5";"5";"5";"5";"5";"5";"5";"1";"5";"4";"4";"5";"přístup cvičícího";"méně dú";"ks"
"59";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"3";"4";"3";"3";"3";"5";"5";"5";"2";"1";"2";"1";"2";;;"ks"
"60";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"3";"5";"4";"4";"3";"5";"5";"5";"1";"3";"2";"2";"3";;;"ks"
"61";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"5";"4";"4";"5";"4";"5";"5";"5";"1";"5";"5";"4";"5";"praktickou část - dotazník, pilotáž";"výklad na přednášce + umístit prezentace na web";"ks"
"62";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"4";"5";"5";"4";"4";"5";"4";"1";"5";"5";"5";"4";;;"ks"
"63";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"5";"5";"5";"4";"3";"4";"3";"1";"5";"5";"4";"5";;;"ks"
"64";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"5";"3";"5";"5";"5";"5";"5";"5";"1";"4";"4";"5";"5";;;"ks"
"65";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"4";"5";"4";"5";"4";"5";"5";"1";"4";"5";"3";"5";;"včasné posílání prezentací ze semináře";"ks"
"66";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"5";"3";"5";"4";"5";"5";"5";"3";"1";"5";"5";"4";"5";"Pavla a Mirku";;"ks"
"67";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"5";"5";"5";"4";"5";"5";"5";"1";"5";"5";"3";"5";"přístup cvičící ";;"ks"
"68";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"5";"5";"4";"5";"4";"5";"5";"5";"1";"5";"4";"5";"5";"výborný kurz, kvalitní zpracování, skvělí cvičící, hodně přínosné";;"ks"
"69";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"2";"5";"5";"5";"4";"5";"4";"1";"5";"5";"3";"5";;;"ks"
"70";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"5";"4";"5";"5";"4";"5";"5";"5";"1";"5";"4";"5";"5";;;"ks"
"71";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"3";"3";"3";"3";"3";"4";"4";"4";"1";"3";"3";"3";"3";"úžasné formy a otázky v rámci přednášení";"doby a množství seminářů";"ks"
"72";"JSB015";"Kvantitativní metodologie";"Remr";"Sklenařík, Strnadová";"4";"5";"4";"5";"4";"5";"5";"5";"1";"4";"5";"4";"5";;;"ks"
"73";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"přístup vyučujícího  ";"nic";"kvsp"
"74";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"5";"3";"3";"5";"hezké přednášky";;"kvsp"
"75";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"5";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"4";"5";"celkový přístup p. kalouse, zatím nejlepší kurz na fsv";"počet hodin kurzu - zvýšit, víc kurzů s p. Kalousem";"kvsp"
"76";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Kalouse, nejdůležitější aktuality dne";;"kvsp"
"77";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"5";"přednášejícího, dynamičnost, srozumitelnost, atraktivitu, snaha o zamyšlení";"nezpívat při pozdním příchodu";"kvsp"
"78";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"79";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kvsp"
"80";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"4";"3";NULL;NULL;NULL;"1";"4";"5";"4";"5";"uvolněná atmosféra";"přednášející někdy mluví nesouvisle";"kvsp"
"81";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"všechno a hlavně Šimona";"nic";"kvsp"
"82";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"všechno i Šimona";"nic";"kvsp"
"83";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"zamyšlení se nad světem";;"kvsp"
"84";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"přístup přednášejícího, pro mě nejlepší přednášky";;"kvsp"
"85";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"4";"4";"5";"4";NULL;NULL;NULL;"1";"4";"5";"4";"5";;;"kvsp"
"86";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"přístup ke studentům";;"kvsp"
"87";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"přístup vyučujícího ke studentům, témata probíraná na přenáškách jjsou aktuální, schopnost zaujmout studenty";"vše je perfektní";"kvsp"
"88";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"5";"vyučujícího";;"kvsp"
"89";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"5";"5";;;"kvsp"
"90";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"4";"4";"4";"4";NULL;NULL;NULL;NULL;"1";"4";"5";"3";"4";"tento kurz ztělesňuje rozpor náhledů na to, jak vy se mělo nově učit. Je zajímavý, zábavný, odnesla jsem si z něj zajímavostti z rejrůznějších oborů a impulzy k zamyšlení.";"na druhou stranu se kurz svým obsahem stává rozmělněným a dalo by se říci i jaksi povrchním. Ale proto, že je jediný takový, pro jeho originalitu jej hodnotím velmi pozitivně.";"kvsp"
"91";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"4";"3";"4";"5";"přístup vyučujícího ke studentům ";;"kvsp"
"92";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"93";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";"domácí úkoly během kurzu, otevření očí v problematice společnosti, donutí nás zamyslet co je a jak to je";"více diskuze - míň studentů";"kvsp"
"94";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"všechno";;"kvsp"
"95";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"96";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"2";"3";"5";"5";"4";NULL;NULL;NULL;"1";"1";"1";"1";"4";"přednášky prokládané hudbou";"více informací o vzdělávací politice";"kvsp"
"97";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"4";"3";"3";"4";"3";NULL;NULL;NULL;"1";"3";"3";"4";"4";"nekonvenční pojetí výuky (bez zkoušky, apod.), interaktivitu";"nějakým způsobem navnadit studenty, aby víc mluvili";"kvsp"
"98";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"diskuze, aktuality, humor, projekci";;"kvsp"
"99";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";"domácí úkoly místo zkoušky, celkový přístup k vyučování a konferenci";;"kvsp"
"100";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";;;"kvsp"
"101";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"5";"5";;;"kvsp"
"102";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";NULL;"5";;;"kvsp"
"103";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kvsp"
"104";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"5";;;"kvsp"
"105";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"4";"3";"4";"5";"5";NULL;NULL;NULL;"1";"4";"5";"4";"5";"přístup přednášejícího Styl výuky";"kratší hodiny";"kvsp"
"106";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"1";"4";"5";"3";NULL;NULL;NULL;"1";"4";"4";"2";"5";;;"kvsp"
"107";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"4";"2";"4";"5";"3";NULL;NULL;NULL;"1";"2";"2";"3";"4";;"většinou jsou hodiny o tom, co všechno Kalous zažil, viděl a koho všechno zná, což je sice zábavné, ale často ne úplně přínosné";"kvsp"
"108";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"2";"2";"3";"5";"1";NULL;NULL;NULL;"1";"1";"1";"1";"1";"nic";"nevím, co to má společného se vzdělávací politikou, nejspíše nic, protože o té vůbec nemluvil";"kvsp"
"109";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"4";"2";"4";"5";"3";NULL;NULL;NULL;"1";"4";"3";"2";"4";;;"kvsp"
"110";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"2";"1";"1";"3";"1";NULL;NULL;NULL;"1";"1";"1";"1";"2";;"pan Kalous by mohl méně mluvit o sobě a více o tématu, jedna věc je sem tam odlehčit výklad vtipem, ale něco jiného je, když je hlavním tématem výkladu jeho osoba, požadavky pro splnění předměttu jsou spíše symbolické a myslím, že se spíše snaží zavděčit studentům, úkoly typu úvaha 'co je pro mě štěstí' a podobně nemají myslím s předmětem žádnou souvislost a jen posilují kýžený dojem, že je předmět prostě zábava";"kvsp"
"111";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"4";"4";"4";NULL;NULL;NULL;"1";"4";"2";"4";"5";;;"kvsp"
"112";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"4";"3";"5";"5";"4";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"5";"Kalouse  ";;"kvsp"
"113";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"aktuality zejména z astronomie, zajímavé úkoly, výuka jednou za 14 dní";;"kvsp"
"114";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"3";"3";"5";;;"kvsp"
"115";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"1";"1";"5";;;"kvsp"
"116";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"3";"5";"je to sranda, náplň výuky je dobrá, oceňuji jinou organizaci kurzu";"nevyhovovalo mi spojení přednášek, pro mě by bylo lepší 1x týdně 80 minut";"kvsp"
"117";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"4";"2";"5";NULL;"4";NULL;NULL;NULL;NULL;"3";"3";"4";"5";;;"kvsp"
"118";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"4";"5";;;"kvsp"
"119";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"interaktivní přístup, domácí úkoly, způsoby výuky";"nemuselo by se říkat básničku, zpívat při pozdním příchodu";"kvsp"
"120";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"5";"5";"všechno";;"kvsp"
"121";"JSB039";"Úvod do vzdělávací politiky";"Kalous";;"3";"4";"3";"3";"2";NULL;NULL;NULL;"1";"2";"2";"2";"2";;;"kvsp"
"122";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"4";"5";"4";"5";"4";"4";"5";"5";"1";"4";"4";"3";"4";;;"kvsp"
"123";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"3";"4";"4";"3";"3";NULL;NULL;NULL;"2";"4";"3";"4";"3";;;"kvsp"
"124";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"5";"5";"3";"4";"5";NULL;NULL;NULL;"1";"5";"4";"5";"4";;"jiný termín než pátek - velká překážka pro dojíždějící";"kvsp"
"125";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"3";"5";"3";"4";"4";NULL;NULL;NULL;"1";"3";"3";"3";"2";;"do poloviny semestru jsem nepochopila, co po nás kantor chce";"kvsp"
"126";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"4";"5";"4";"4";"4";NULL;NULL;NULL;"1";"5";"4";"5";"4";;;"kvsp"
"127";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"3";"5";"4";"4";"3";"4";"4";"3";"1";"4";"3";"3";"3";"debaty, přednáška ";"náročnost kurzu je vysoká - seminární práce a závěrečná zkouška jsou velmi náročné";"kvsp"
"128";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"4";"5";"5";"4";"4";"4";"4";"4";"2";"5";"5";"5";"4";"debata -  náročná, ale velmi zajímavá";"chaotické rozdělování do různých témat, míň náročný test";"kvsp"
"129";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"4";"5";"4";"4";"3";NULL;NULL;NULL;"1";"4";"4";"4";"3";"debata, exkurze";"jasnější a polopatičtější výklad teorií, proudů (acf, iadf)";"kvsp"
"130";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"4";"5";"5";"4";"4";"5";"4";"5";"1";"4";"5";"4";"5";;;"kvsp"
"131";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"5";"3";"5";"5";"4";"5";"5";"5";"1";"4";"4";"4";"5";"debata, dobrý skupinový projekt, hosté";"více pracovat v hodině se skupinovými seminárkami, mnoho studentů nevědělo, co má dělat";"kvsp"
"132";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"4";"5";"4";"3";"5";NULL;"4";"5";"1";"4";"4";"4";"5";"obsah seminářů";"komunikaci, srozumitelnost požadavků";"kvsp"
"133";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"4";"5";"4";"5";"5";"4";"4";"4";"1";"4";"5";"3";"3";"struktura kurzu - dle teorií";"nedělat bloky, ale hodiny každý týden";"kvsp"
"134";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"4";"5";"3";"2";"4";"3";"2";"4";"1";"4";"4";"3";"4";"praktické zaměření";"není nutné mít takto přehnané požadavky a nároky na splnění kurzu, v neporovnání k ostatním předmětům";"kvsp"
"135";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"3";"5";"4";"3";"4";NULL;NULL;"4";"2";"3";"4";"3";"3";;;"kvsp"
"136";"JSM515";"Proces tvorby politik";"Novotný, V.";"Novotný, V.";"3";"5";"4";"3";"3";NULL;NULL;NULL;"1";"5";"5";"4";"3";"návštěvy odborníků z oboru";"označit jako povinný kurz v 1. ročníku nebo dvousemestrální, jelikož jeho nároky přesahují rámec 1 semestru";"kvsp"
