"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"14";"JPM694";"Strategic Studies";"Ludvík,J.,Smetana,M.,Hynek,N.";;"3";"2";"1";"3";"2";NULL;NULL;NULL;"2";"3";"1";"2";"2";"Potentially the weekly tests as that meant I would try to read them every week.Also, the second half of the semester was better than the first, as more discussion was encouraged.";"The weekly tests were very very specific, they would ask for things that you do not necessarily remember if you are reading 100+ pages a week for different classes. Also, the first half of the semester, the teaching was not up to point. It could have been improved by encouraging more discussions and also by allowing other opinions to be presented in the class. Also, since we are reading so much for this class it would be great to actually discuss the texts. We were mostly just reading them for the test at the beginning of the class. This was done in both parts of the semester. ";"kbs"
"15";"JJM233";"Intercultural Communication Management";"Notarp,U.";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"4";"4";;;"kms"
"16";"JJM336";"Kapitoly z dějin studia médií";"Jirák,J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"17";"JJM330";"Trendy současných českých médií";"Köppl,D.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"18";"JJM343";"Interkulturní komunikace";"Soukup,M.";;"3";"3";"4";"4";"3";NULL;NULL;NULL;"2";"3";"3";"3";"3";;;"kms"
"19";"JJM331";"Výzkum médií II";"Vochocová,L.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"20";"JJM235";"New Media and Convergence Culture";"Švelch,Jaroslav";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";;;"kms"
"21";"JLB007";"Angličtina pro IMS I";;"Kunzová,J.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"5";"3";"1";"5";"rozšiřující slovní zásoba";"kromě slovíček by bylo dobré věnovat se i poslechu, mluvenému a psanému projevu. Nyní je podoba kurzu v podstatě memorování velkého množství slovíček.";"kjp"
"22";"JLB005";"Angličtina pro politology I";;"Stružková,I.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"kjp"
"23";"JMM027";"Contemporary Mediterranean";"Králová,K.,Mejstřík,Martin";;"4";"5";"4";"4";"3";NULL;NULL;NULL;"1";"4";"5";"4";"5";"Rozdělenou formu hodnocení kdy je kladen důraz na prezentaci, skupinovou a samostatnou práci.";;"kzs"
"24";"JJM224";"Politická ekonomie komunikace";"Vochocová,L.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"25";"JPM650";"Intelligence";"Galeotti,M.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"4";"4";"3";"5";"That it was taught by a specialist as he could tell us actual life experiences and give more context on intelligence analysis.Also, the feedback given to our papers was quite good. ";"It was all done in a few days, as it was a block seminar. While this was great because that meant one class less in the semester, it didn't give enough time to think things through. However, I understand that since this was a specialist, he cannot be available all throughout the semester.";"kbs"
"26";"JMM277";"Historie a kultura";"Vykoukal,J.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"Představení teoretických přístupů a aplikace těchto teorií na konkrétní zvolenou specializaci.";;"krvs"
"27";"JPM706";"Comparative Counterterrorism";"Aslan Souleimanov,E.";;"2";"3";"1";"3";"1";NULL;NULL;NULL;"3";"1";"1";"1";"1";;;"kbs"
"28";"JJM203";"Sociologie médií";"Trampota,T.";;"3";"3";"3";"3";"3";NULL;NULL;NULL;"3";"3";"3";"3";"2";;;"kms"
"29";"JMB096";"Prezidentské volby v USA";"El-Ahmadieh,J.,Krauzová,T.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";"Kurz byl skvělým vhledem do problematiky Prezidentských voleb ve Spojených státech. Aktivity, které jsme během kurzu dělali, byly velmi přínosné a pomohly nám utvořit si lepší obrázek o atmosféře během volební kampaně. Kurz by byl vhodný i pro roky, kdy zrovna neprobíhají volby amerického prezidenta, neboť složitý systém volby zůstává a pro většinu studentů budou znalosti velkým přínosem. Není důvod, aby kurz byl méně hodnotný, protože analýza se dá provádět i zpětně na posledních amerických volbách či na historických paradoxech.";"Kurz byl perfektní a velmi přínosný, nic bych neměnil.";"kas"
"30";"JPM524";"Energy Security";"Holubcová,J.";;"4";"3";"4";"4";"3";NULL;NULL;NULL;"2";"4";"3";"4";"4";;;"kmv"
"31";"JPM524";"Energy Security";"Holubcová,J.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";"The amazing knowledge the lecturer had. It was great to get such a thorough overview of energy security worldwide. Also, her willingness to include more countries on request of the students.";"Maybe shorten down the SWOT analyses (timewise) as they took up a lot of time during the semester.";"kmv"
"32";"JMM277";"Historie a kultura";;"Kučera,R.";"5";"5";NULL;NULL;NULL;"5";"4";"5";"1";"5";"5";"5";"5";"Představení různých teoretických přístupů a jejich aplikace na zvolenou oborovou specializaci.";;"krvs"
"33";"JPM559";"Human Security";"Hynek,N.";;"1";"5";"3";"3";"1";NULL;NULL;NULL;"1";"2";"2";"2";"1";;;"kbs"
"34";"JPB221";"Metodologický proseminář  I";;"Doboš,B.,Kofroň,J.";"4";"5";NULL;NULL;NULL;"4";"4";"5";"1";"5";"5";"4";"4";;;"kmv"
"35";"JPM702";"NATO and EU in Crisis Management";"Karásek Tomáš";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"4";"5";;;"kbs"
"36";"JMM271";"Metodologický seminář";;"Šmidrkal,V.";"3";"1";NULL;NULL;NULL;"4";"4";"2";"1";"2";"1";"1";"3";"Rozbor praktických aspektů souvisejících se psaním odborné práce.";;"krvs"
"37";"JLB033";"Němčina I";;"Faltýnová,R.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"5";"4";"5";"4";;;"kjp"
"38";"JLB045";"Angličtina pro marketing I";;"Cotte,P.";"5";"4";NULL;NULL;NULL;"5";"5";"4";"2";"5";"5";"5";"5";"entuziasmus a přístup paní Cotte je neuvěřitelný a donutí člověka dávat pozor";"cvičení jsou někdy až příliš intenzivní, člověk nemá šanci si \"oddechnout\", jelikož se valí velké množství informací";"kjp"
"39";"JJM201";"Teorie masové a mediální komunikace";"Jirák,J.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";;;"kms"
"40";"JLB041";"Španělština I";;"Mlýnková Ludmila";"5";"2";NULL;NULL;NULL;"5";"5";"5";"1";"3";"3";"3";"4";;;"kjp"
"41";"JLB041";"Španělština I";;"Mlýnková Ludmila";"4";"3";NULL;NULL;NULL;"4";"4";"4";"1";"4";"4";"4";"4";;;"kjp"
"42";"JPM555";"Security and Defence Integration in Europe and Transatlantic Relations";"Ditrych,O.";;"3";"3";"3";"4";"3";NULL;NULL;NULL;"1";"3";"3";"3";"3";;;"kbs"
"43";"JMM119";"Od kvetoucích krajin k Německu druhé kategorie? Nové spolkové země 1990-2015";"Šmidrkal,V.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Zajímavý kurz snažící se komplexně představit problematiku tzv. nových spolk. zemí.";;"knrs"
"44";"JPM408";"War Studies (CS)";;"Hays II,G.";"4";"5";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"4";"3";;;"kmv"
"45";"JSB998";"Úvod do sociologie";"Soukup,P.";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ks"
"46";"JJM204";"Výzkum médií I";"Křeček,J.";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"2";"3";"4";"3";"4";;;"kms"
"47";"JJB135";"Filmový seminář I";;"Šobr, M.";"5";"1";NULL;NULL;NULL;"3";"3";"3";"1";"3";"3";"4";"5";;;"kz"
"48";"JPB011";"Politická geografie I";"Romancov Michael";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"5";"5";"5";"Přednášky doktora Romancova jsou skvělé a velmi zajímavé.";;"kp"
"49";"JJM336";"Kapitoly z dějin studia médií";"Jirák,J.";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"4";"5";"5";"Nejobdivuhodnější je přístup pana profesora Jiráka, je jedním z mála přednášejících, který si na studentech nepotřebují dokazovat svou velikost. Má naprosto přirozenou autoritu a respekt vzhledem k vědomostem, které má a vzhledem ke stylu, jakým je předává.";;"kms"
"50";"JJB407";"Bakalářský proseminář";"Rosenfeldová,J.";;"2";"1";"3";"3";"1";NULL;NULL;NULL;"4";"1";"1";"1";"2";"Nenáročnost";"Přínos informací téměř žádný, hodiny neměly žádný význam, závěřečná práce nenáročná. 4 kredity zadarmo, kurz bych spíš nedoporučila, ale je povinný, tudíž jím stejně musí projít každý.";"kmkpr"
"51";"JPM429";"Global terrorism (CS)";;"Makariusová,R.";"4";"4";NULL;NULL;NULL;"4";"4";"5";"1";"5";"5";"5";"5";;"Reduction of presentations during class. I much enjoy professor Makariusova talking about the topics and i believe there is more to gain from that and the discussions rather than watching students read from their slides. (no actual presentation in the real sense was made)";"kmv"
"52";"JPM704";"Conflict Studies (CS)";"Bureš,O.,Karásek Tomáš";;"4";"4";"4";"4";"5";NULL;NULL;NULL;"1";"5";"4";"4";"4";;"A more defined reading material. Having an extensive list of books is good but not feasible. PDF's with chapters from them, a more sectioned approach would be more beneficial. ";"kbs"
"53";"JPM658";"International Economic Relations";"Parízek, M.";;"4";"4";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kmv"
"54";"JMMZ322";"US Foreign Policy in the Middle East";"Bečka,J.";;"2";"2";"1";"2";"1";NULL;NULL;NULL;"3";"1";"1";"1";"1";;"Tento kurz formou přednášek nenabízí rozvinutí schopností a znalostí studentů, navrhuji změnit formu na seminář s aktivní účastí studentů, kdy by byly povinné prezentace a kde by na základě četby povinných textů a referátů docházelo k diskuzi o tématu.";"kas"
"55";"JEM132";"Company Valuation";"Cazachevici,A.,Čornanič,A.,Novák,Jiří,Polyák,O.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"Výborné přednášky formou rozhovoru mezi využujícím a studenty, výborné příklady z praxe. Zadané úkoly nás také donutily skutečně si vybudovat dovednosti, které jsou pro kurz klíčové. Výborný koncept i provedení.";"Snad jen některé semináře/guest lectures pojmout také více interaktivně a více jimi téma přednášky doplnit - některé spíše popisovaly to samé jako přednáška, než aby rozšiřovaly záběr (přitom by se hodilo probrat alespoň trochu i téma oceňování finančních firem nebo firem se silným růstovým potenciálem - např. Facebook, Alibaba, Amazon, atp.). Z guest lectures se mi naopak velmi líbila přednáška pana Karakoleva. ";"ies"
"56";"JPM690";"Liberalism in International Relations (TIR)";;"Karlas,J.";"3";"5";NULL;NULL;NULL;"3";"3";"3";"1";"3";"3";"4";"3";;;"kmv"
"57";"JPM628";"Researching International Politics: Quantitative Methods";"Parízek, M.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"3";"5";;;"kmv"
"58";"JPB020";"Úvod do mezinárodních vztahů";"Karlas,J.,Kučera,T.";;"3";"2";"2";"3";"1";NULL;NULL;NULL;"1";"2";"2";"2";"4";;;"kmv"
"59";"JMM078";"Současná středovýchodní Evropa";;"Králová,K.,Švec,L.";"5";"5";NULL;NULL;NULL;"4";"4";"5";"1";"5";"5";"5";"5";"Povinné prezentace a psaní seminární práce.";;"krvs"
"60";"JJB015";"Česká literatura I";;"Čeňková,J.";"2";"2";NULL;NULL;NULL;"2";"1";"1";"2";"1";"3";"1";"1";;;"kz"
"61";"JPB011";"Politická geografie I";"Romancov Michael";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kp"
"62";"JPM043";"Theories of International Relations MV (TIR)";"Ditrych,O.,Plechanovová Běla";;"1";"5";"1";"1";"1";NULL;NULL;NULL;"1";"3";"3";"3";"1";;"The quality of the lectures can be improved. It is difficult to follow Mrs. Plechanovova as her spoken english is not very good";"kmv"
"63";"JPB252";"České novověké dějiny I.";"Kučera,J.P.";;"3";"3";"2";"3";"3";NULL;NULL;NULL;"3";"3";"2";"3";"3";;;"kp"
"64";"JPB593";"Political Economy of Regionalism";"Miková,I.";;"4";"3";"3";"3";"1";NULL;NULL;NULL;"1";"5";"5";"5";"4";;;"kmv"
"65";"JPB020";"Úvod do mezinárodních vztahů";"Karlas,J.,Kučera,T.";;"2";"4";"2";"2";"2";NULL;NULL;NULL;"1";"4";"3";"5";"1";;"Kvalitu prezentací: prezentace jsou zmatené a těžko pochopitelné. ";"kmv"
"66";"JJB221";"Ekonomická teorie marketingu";"Postler, M.";;"3";"2";"4";"4";"4";NULL;NULL;NULL;"3";"5";"5";"5";"5";"zábavné přednášky";"3 hodiny jsou dlouhá doba - raději klasická přednáška každý týden, než 3 hodiny za 14 dní";"kmkpr"
"67";"JJB135";"Filmový seminář I";;"Šobr, M.";"5";"1";NULL;NULL;NULL;"5";"5";"3";"1";"3";"1";"1";"5";"Oceňuji pedagogovy zasvěcené úvody k jednolivým filmům, velký přehled v tété oblasti, snahu ukázat promítané snímky z jiného pohledu.";;"kz"
"68";"JSB998";"Úvod do sociologie";"Soukup,P.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"4";"2";"4";"4";;;"ks"
"69";"JJM261";"Ekonomika v médiích";"Klimeš,D.";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"4";"4";"Hosté";;"kz"
"70";"JLB005";"Angličtina pro politology I";;"Panešová,K.";"5";"2";NULL;NULL;NULL;"5";"5";"5";"1";"4";"4";"3";"5";"Přístup vyučujícího a její skvěle připravenou výuku";"více debat";"kjp"
"71";"JJM274";"Práce sportovního reportéra a komentátora";"Záruba, R.";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"5";"5";"5";"Praktická cvičení";;"kz"
"72";"JPB221";"Metodologický proseminář  I";;"Komasová,S.,Parízek, M.";"2";"1";NULL;NULL;NULL;"2";"1";"1";"1";"1";"1";"1";"1";;;"kmv"
"73";"JPB018";"Dějiny mezinárodních vztahů I";"Soukup,Jaromír";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"2";"5";"5";"5";"5";;;"kmv"
"74";"JJM273";"Sportovní žurnalistika ve světě";"Bosák,J.";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"2";"4";"3";"4";"4";;;"kz"
"75";"JPB578";"Classics of Political Thought";"Salamon,J.";;"3";"3";"2";"2";"1";NULL;NULL;NULL;"1";"5";"5";"5";"4";;;"kp"
"76";"JJM294";"Teorie a praxe rozhlasové a televizní moderace";"Moravec, V.";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"5";"4";"5";;;"kz"
"77";"JJB135";"Filmový seminář I";;"Šobr, M.";"5";"1";NULL;NULL;NULL;"5";"5";"5";NULL;NULL;NULL;NULL;"5";"Skvělý kurz, kde je možní shlédnout aktuální filmy za zlomkovou cenu a navíc získat prakticky zadarmo 2 kredity";"V rámci tohoto předmětu nic, zajímavý by mohl být navazující předmět a rozborem shlédnutých filmů.";"kz"
"78";"JJM330";"Trendy současných českých médií";"Köppl,D.";;"4";"2";"3";"4";"4";NULL;NULL;NULL;"1";"4";"2";"3";"4";"Pan magistr Köppl má velmi jedinečný přístup k výuce a ke studentům. Třída se vždy rozdělí na ty, co ho za to nenávidí a na ty, co ho za to milují. Přednáška je vedena stylem diskuze. Dozvíme se vždy velmi zajímavé věci nejen ze zákulisí médií a vše nám je podáno velmi srozumitelnou, neformální cestou.";"Přednášky by mohly mít daný sylabus a mohly by být ze strany pana magistra trochu víc naplánované a rozvržené. ";"kms"
"79";"JEM003";"Advanced Microeconomics";"Šedek,J.,Gregor Martin,Melikhova,O.,Steiner,J.";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"1";"4";"2";"3";"2";"Velmi přínosné bylo zahrnutí tématu asymetrických informací, které bývá v ČR poměrně opomíjeno. Také příznivě hodnotím změnu kurzu spojenou s vynecháním některých témat (např. úvodní velmi teoretické koncepty a definice, které dříve představovaly těžiště znalostí, které si studenti z kurzu reálně odnesli) a větší důraz na roli nejistoty a lotteries. To pro mne bylo nové a hodnotné. ";"I když tento kurz udělal velký pokrok z hlediska témat, bylo by vhodné dodat k vyučované látce (zvláště v 1. polovině semestru) více příkladů ze světa kolem nás (i krátké přiklady by mohly studentům pomoci více pochopit zákonitosti teorie). Semináře v 2. polovině kurzu pak byly trochu zmatené, což ovšem chápu když si např. představím sebe v roli cvičícího. ";"ies"
"80";"JLB019";"Francouzština odborná I";;"Bosáková Lada";"4";"3";NULL;NULL;NULL;"4";"5";"4";"1";"3";"4";"3";"4";"Výborné byl debaty o různých společenských, politických i kulturních problémech v daném jazyce. Tím pádem jsme si rozšířily nejen jazykové znalosti, ale také byli obohaveni o názory druhých a trénovali svou argumentaci u složitějších problémů.";"Věnovat více času a prostoru gramatickým jevům, aby byly důkladně procvičeny.";"kjp"
"81";"JJB004";"Současný český jazyk I";;"Svobodová,I.";"4";"4";NULL;NULL;NULL;"3";"3";"3";"1";"4";"4";"2";"3";;;"kz"
"82";"JPM306";"African Security";"Werkman,K.";;"1";"5";"1";"1";"1";NULL;NULL;NULL;"3";"1";"1";"1";"1";;;"kmv"
"83";"JEB998";"Úvod do ekonomie";"Kameníček,J.";;"5";"3";"5";"4";"5";NULL;NULL;NULL;"1";"5";"3";"3";"5";;;"ies"
"84";"JJB334";"Zábava v médiích";"Kruml,M.";;"4";"2";"4";"4";"4";NULL;NULL;NULL;"1";"4";"3";"4";"4";;;"kms"
"85";"JJB617";"Vybrané novinářské osobnosti 20. století";"Železný,J.";;"5";"2";"4";"5";"5";NULL;NULL;NULL;"1";"4";"3";"4";"4";;;"kms"
"86";"JJB606";"Televize jako instituce";"Štoll,M.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kms"
"87";"JEM003";"Advanced Microeconomics";;"Gregor Martin,Melikhova,O.,Steiner,J.,Šedek,J.";"4";"4";NULL;NULL;NULL;"3";"5";"4";"1";"4";"2";"3";"2";"zmíněno již v hodnocení přednášek, u cvičení navíc velice oceňuji přehledný přístup v 1. polovině semestru a dobré slidy, ze kterých se dobře rekapitulovala látka před testem";"zmíněno již v hodnocení přednášek";"ies"
"88";"JJB618";"Propagandistické působení médií v 1 polovině 20. století";"Suk,P.";;"3";"3";"3";"3";"5";NULL;NULL;NULL;"1";"4";"2";"5";"4";;;"kms"
"89";"JJB607";"Analýzy mediálních obsahů";"Křeček,J.";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"1";"4";"5";"5";"4";;;"kms"
"90";"JPB567";"Analýza politiky";"Jüptner,P.,Riegl,M.,Švec,K.";;"4";"4";"4";"3";"5";NULL;NULL;NULL;"1";"5";"5";"4";"4";;;"kp"
"91";"JPM264";"Bezpečnostní politika ČR";"Kučera,T.,Ludvík,J.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;"Vratit vyuku zpatky do ceskeho jazyka - vyuka byla celkem povrchni a v zadnem tematu jsme se nedostal do hloubky.";"kmv"
"92";"JPB018";"Dějiny mezinárodních vztahů I";"Soukup,Jaromír";;"4";"1";"4";"5";"3";NULL;NULL;NULL;"3";"3";"3";"4";"4";"Velice ochotný přístup vyučujícího";;"kmv"
"93";"JSB998";"Úvod do sociologie";"Soukup,P.";;"3";"2";"3";"4";"2";NULL;NULL;NULL;"1";"2";"2";"2";"2";;;"ks"
"94";"JPB225";"Československý politický systém I";"Gelnarová,J.";;"5";"5";"4";"5";"5";NULL;NULL;NULL;"3";"5";"3";"4";"4";;;"kp"
"95";"JPM418";"Bezpečnostní politika ČR - seminář";;"Kučera,T.,Ludvík,J.";"5";"5";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"kmv"
"96";"JPB268";"Evropská integrace";"Plechanovová Běla";;"1";"5";"1";"1";"1";NULL;NULL;NULL;"1";"3";"1";"3";"1";;;"kmv"
"97";"JPM706";"Comparative Counterterrorism";"Aslan Souleimanov,E.";;"4";"3";"4";"4";"4";NULL;NULL;NULL;"3";"4";"4";"4";"4";;;"kbs"
"98";"JJM324";"Teorie mediální komunikace";"Jirák,J.";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"4";"5";"Vyučující je odborník, který ví, o čem mluví. Zároveň hodnocení bylo adekvátní, ocenila jsem, že vyučující nepožaduje sáhodlouhou seminární práci, ale jen anotaci, která bohatě stačila k pochopení účelu celého předmětu.";;"kms"
"99";"JPM524";"Energy Security";"Holubcová,J.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"3";"5";"5";"5";"5";;;"kmv"
"100";"JJM331";"Výzkum médií II";"Vochocová,L.";;"5";"5";"5";"5";"4";NULL;NULL;NULL;NULL;"5";"5";"4";"5";"Paní doktorka Vochocová je velmi milá, sympatická vyučující. Fascinuje mě její super-spisovný projev, její znalosti a vědomosti a její klidný přístup ke studentům. Její projev je velmi sofistikovaný a způsob sdílení informací je velmi přínosný.";;"kms"
"101";"JPB262";"Komparace politických systémů střední Evropy";"Švec,K.,Mlejnek Josef";;"3";"5";"4";"5";"5";NULL;NULL;NULL;"1";"5";"3";"4";"3";;;"kp"
"102";"JJB010";"Základy filozofie a vzdělanosti";"Halada, J.";;"3";"3";"4";"4";"2";NULL;NULL;NULL;"1";"3";"2";"2";"2";;;"kz"
"103";"JPM127";"Geopolitika a geostrategie 1815 - 1945";"Romancov Michael";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kp"
"104";"JPB254";"Politická věda ve 20. století: geneze a proměny oboru I.";"Dopieralla,J.,Sekerák,M.,Švec,K.";;"4";"5";"4";"4";"4";NULL;NULL;NULL;"3";"4";"4";"4";"3";;;"kp"
"105";"JPM650";"Intelligence";"Galeotti,M.";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"kbs"
"106";"JJB012";"Žurnalistická tvorba I";"Osvaldová,B.";;"1";"2";"2";"2";"1";NULL;NULL;NULL;"1";"2";"1";"2";"1";;;"kz"
"107";"JLB005";"Angličtina pro politology I";;"Panešová,K.";"5";"3";NULL;NULL;NULL;"5";"5";"4";"1";"4";"4";NULL;"5";"Volbu slovní zásoby.";;"kjp"
"108";"JPB254";"Politická věda ve 20. století: geneze a proměny oboru I.";;"Švec,K.";"5";"4";NULL;NULL;NULL;"5";"5";"5";"1";"5";"5";"5";"5";;;"kp"
"109";"JPM696";"Economic Warfare";"Ludvík,J.";;"1";"1";"1";"1";"1";NULL;NULL;NULL;"1";"1";"1";"1";"1";"The lecturer's willingness to change the research topic.";"This class had hardly any teaching at all. The only time something was taught was right at the beginning of the semester for one class. Then the lecturer let the students present their research projects for the rest of the semester. If we finished early, we would just be let go. The readings for each week were basically unnecessary as we never discussed them.I would suggest that the structure is changed completely. For the first half of the semester, the lecturer could go through all the necessary theoretical background to understand economic warfare so that we students learn about them properly. Then, the second half of the semester could be used to apply that knowledge by the students in their research projects, which will be presented in class shortly (no more than 10-15 minutes). ";"kbs"
"110";"JEB114";"Macroeconomics I";"Horváth,R.,Todua,G.";;"4";"2";"4";"5";"3";NULL;NULL;NULL;"1";"3";"3";"4";"5";"Oceňujem vytlačené prednášky, ktoré vyučujúci poskytol študentom. Taktiež prístup a podmienky kurzu boli fajn.";"10% známky je za \"attendance\" a v mnohých prípadoch nebol ani priestor na to, aby študenti získali body za túto časť, či už kvôli tomu že nebol čas alebo priestor. možno by bolo vhodné to nejako zmeniť alebo upraviť.";"ies"
"111";"JLB100";"Czech as a Foreign Language I";;"Arsenjuková,K.";"5";"3";NULL;NULL;NULL;"5";"5";"5";"2";"5";"5";NULL;"5";"EVERYTHING, this class was absolutely amazing, I loved going to Czech class. We played games, went outside, and actively engaged with the language. I am very happy with this class. ";"Reduce the number of students in the class, we were too many.";"kjp"
"112";"JPM198";"Contemporary Latin America";"Krausz Hladká,M.";;"4";"2";"3";"3";"4";NULL;NULL;NULL;"2";"3";"2";"3";"4";"Starting the class with an overview of news reports from the region.";"There were too many presentations, which meant we hardly had any lecturing done. The classes were mostly led by the students. Also, maybe make it only for BA or only for MA/MSc students and not a mix. ";"kp"
