"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"2101";"JEB007";"Mikroekonomie I";"Koubek";"Bobková";"2";"5";"2";"3";"2";"3";"5";"4";"1";"3";"1";"2";"3";"Kvaček, Bobková";"netisknout písemky v průběhu písemky, nezadávat třetí úkol ke konci semestru";"ies"
"2102";"JEB007";"Mikroekonomie I";"Koubek";"Kvaček";"3";"5";"3";"3";"2";"5";"5";"4";"1";"5";"5";"4";"3";"příklady ze života pana Koubka, skripta, přístup cvičícího, občas příklady na přednáškách";"rychlejší opravy testů, úkolů, 1.test - nedostatečná informovanost i příprava > špatný výsledek studentů, písemky v pátek odpoledne - nelidské, projev p. koubka - lépe artikulovat. Kvaček na hrad.";"ies"
"2103";"JEB007";"Mikroekonomie I";"Koubek";"Kvaček";"3";"5";"3";"3";"1";"5";"3";"5";"3";"4";"3";"3";"3";;"rychlejší odezvu na testy a DÚ, často nepřehledné vysvětlování příkladů";"ies"
"2104";"JEB007";"Mikroekonomie I";"Koubek";"Janotík";NULL;"5";"1";"1";"1";"4";"5";"5";"5";"2";"2";"2";"1";;"méně povinností během semestru, zlepšit přístup přednášejícího, více konkrétních příkladů, v testech příklady ze seminářů, oprava testů trvá dlouho (část studentů např. neví, zda předmět v tuto chvíli ještě studuje)";"ies"
"2105";"JEB007";"Mikroekonomie I";"Koubek";"Janotík";"3";"5";"2";"3";"3";"4";"5";"5";"1";"4";"5";"4";"3";;"zlepšit organizaci, včasné zadávání úkolů, včasné opravování písemek";"ies"
"2106";"JEB007";"Mikroekonomie I";"Koubek";"Janotík";"3";"5";"2";"3";"2";"4";"5";"5";"1";"3";"4";"4";"3";;"zlepšit kvalitu skript - opravit gramatické a typografické chyby, kterých je několik set";"ies"
"2107";"JEB007";"Mikroekonomie I";"Koubek";"Janotík";"4";"5";"4";"4";"4";"4";"4";"5";"1";"5";"5";"5";"5";;"procvičovat těžší příklady na cvičeních a ne až při testu";"ies"
"2108";"JEB007";"Mikroekonomie I";"Koubek";"Janotík";"2";"5";"2";"3";"1";"4";"4";"4";"2";"3";"3";"3";"1";"zachovat skripta online";"přednášky srozumitelnější";"ies"
"2109";"JEB007";"Mikroekonomie I";"Koubek";"Janotík";"3";"4";"2";"3";"2";"4";"5";"5";"1";"3";"2";"2";"3";;"neorpavené testy a úkoly po týdnech. Přednášející lehké věci vysvětluje složitě";"ies"
"2110";"JEB007";"Mikroekonomie I";"Koubek";"Ivánková";"2";"5";"2";"1";"2";"3";"4";"4";"2";"3";"2";"3";"1";"fórky na přednášce";"nesrozumitelnost, neschpnost včas opravit testy, úkoly, zbytečná náročnost";"ies"
"2111";"JEB007";"Mikroekonomie I";"Koubek";"Ivánková";"3";"5";"3";"3";"4";"4";"4";"4";"1";"4";"5";"4";"3";"všechny informace v moodlu";"chtělo by to prezentace - tabule je nepřehledná, obtížné oproti microeconomics";"ies"
"2112";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"4";"5";"4";"5";NULL;NULL;NULL;"3";"5";"2";"3";"4";"přednášející";"probrat veškerou látku";"ies"
"2113";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"5";"2";"5";"5";"5";NULL;NULL;NULL;"2";"5";"4";"4";"5";;;"ies"
"2114";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"4";"2";"4";"4";"5";;;"ies"
"2115";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"5";"1";"5";"5";"5";NULL;NULL;NULL;"2";"3";NULL;NULL;"4";;;"ies"
"2116";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"3";"3";"5";"5";"5";NULL;NULL;NULL;"3";"4";"2";"4";"4";;;"ies"
"2117";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"1";"4";"1";"4";"4";;;"ies"
"2118";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"2";"5";"5";"3";NULL;NULL;NULL;"2";"3";"2";"3";"4";;;"ies"
"2119";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"3";"4";"3";"4";"4";;;"ies"
"2120";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"2";"4";"4";"4";NULL;NULL;NULL;"2";"3";"3";"3";"4";;;"ies"
"2121";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"3";"4";"4";"5";"4";NULL;NULL;NULL;"4";"4";"2";"3";"3";;;"ies"
"2122";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"2";"5";"5";"5";NULL;NULL;NULL;"2";"4";"2";"3";"4";;;"ies"
"2123";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"2";"5";"5";"4";NULL;NULL;NULL;"1";"4";"2";"4";"4";;;"ies"
"2124";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"4";"5";"5";;;"ies"
"2125";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"5";NULL;"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";;;"ies"
"2126";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"4";"4";"4";"5";;;"ies"
"2127";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"2";"4";"4";"4";"5";;;"ies"
"2128";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"4";"4";"3";"4";NULL;NULL;NULL;"4";"3";"2";"3";"4";;;"ies"
"2129";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"3";"2";"4";"5";"4";NULL;NULL;NULL;"4";"2";"2";"3";NULL;;;"ies"
"2130";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"2";"4";"4";"2";NULL;NULL;NULL;"4";"4";"3";"4";"4";;;"ies"
"2131";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"2";"5";"3";"3";"5";"nepoužívání 'seides' a přirozený přednes";;"ies"
"2132";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"2";"4";"5";"5";NULL;NULL;NULL;"3";"4";"2";"4";"4";;;"ies"
"2133";"JEM133";"Úvod do mezinárodního ekonomického práva";"JUDr. Lukášek";;"4";"3";"4";"4";"5";NULL;NULL;NULL;"2";"4";"2";"4";"4";;;"ies"
"2134";"JEB025";"Public finance";"Švarcová";;"3";"5";"4";"5";"5";NULL;NULL;NULL;"2";"4";"4";"4";"4";;"uvést požadavky do sylabu";"ies"
"2135";"JEB025";"Public finance";"Švarcová";;"4";NULL;"4";"5";"4";NULL;NULL;NULL;"2";"4";"3";"3";"4";;;"ies"
"2136";"JEB025";"Public finance";"Švarcová";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"2";"3";"2";"4";"5";"vyučující";;"ies"
"2137";"JEB025";"Public finance";"Švarcová";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"1";"5";"5";"5";"5";"poznámky v SISu";"klimatizace";"ies"
"2138";"JEB025";"Public finance";"Švarcová";;"4";"3";"5";"5";"4";NULL;NULL;NULL;"1";"4";"3";"4";"4";"poskytnutí poznámek";;"ies"
"2139";"JEB025";"Public finance";"Švarcová";;"2";"5";"1";"3";"1";NULL;NULL;NULL;"1";"2";"3";"4";"2";"topics are interesting";"create seminars to help us understand the topics better. It would be nice to have clear requirements for the test";"ies"
"2140";"JEB025";"Public finance";"Švarcová";;"2";"3";"4";"5";"4";NULL;NULL;NULL;"1";"2";"3";"3";"4";;"více úkolů prosím";"ies"
"2141";"JEB025";"Public finance";"Švarcová";;"4";"4";"4";"4";"5";NULL;NULL;NULL;"1";"4";"4";"4";"4";;;"ies"
"2142";"JEB025";"Public finance";"Švarcová";;"3";"4";"4";"5";"1";NULL;NULL;NULL;"1";"3";"5";"4";"4";;;"ies"
"2143";"JEB025";"Public finance";"Švarcová";;"4";"4";"4";"4";"4";NULL;NULL;NULL;"1";"4";"4";"3";"3";;;"ies"
"2144";"JEB025";"Public finance";"Švarcová";;"3";"3";"4";"5";"3";NULL;NULL;NULL;"1";"3";"4";"4";"4";;;"ies"
"2145";"JEB025";"Public finance";"Švarcová";;"3";"3";"3";"4";"3";NULL;NULL;NULL;"1";"3";"2";"3";"3";;;"ies"
"2146";"JEB025";"Public finance";"Švarcová";;"3";"3";"4";"5";"3";NULL;NULL;NULL;"1";"3";"4";"4";"4";;;"ies"
"2147";"JEB025";"Public finance";"Švarcová";;"4";"2";"4";"4";"3";NULL;NULL;NULL;"1";"3";"3";"4";"3";;;"ies"
