"cislo_dot";"kod_predm";"nazev_predm";"prednasejici";"cvicici";"q1";"q2";"q3";"q4";"q5";"q6";"q7";"q8";"q9";"q10";"q11";"q12";"q13";"t1";"t2";"katedra_code"
"111";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"4";"4";"4";"5";"Susa";"kapacita třídy, více filmů";"ks"
"112";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"4";"5";"5";"5";"5";"velkou komunikaci se studenty, videa, testy(psychologické)";"čas přednášek";"ks"
"113";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"5";"5";"4";"3";"5";"diskuze na začátku hodiny";;"ks"
"114";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"4";"5";"experimety, promítání filmů, diskuze";;"ks"
"115";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"4";"5";"4";"5";"přístup ke studentům je velice dobrý, líbí se mi přátelská atmosféra a pozitivní naladění přednášejících";"jiná hodiny (příliš pozdě)";"ks"
"116";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"4";"3";"4";"4";"experimenty, přístup ke studentům, aktivní hodiny";"více filmů po přednáškách";"ks"
"117";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"4";"5";"5";"5";"5";"srandu, interaktivní přístup, diskuze, filmy po hodině, testy v rámci hodiny (psychologické)";"více filmů by mohlo být";"ks"
"118";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"4";"5";"3";"4";"5";"vše";"místo konání, učebna je malá";"ks"
"119";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"5";"5";"5";"5";NULL;NULL;NULL;"5";"5";"5";"5";"5";"Danu Fajmonovou";"místo konání kurzu (pro oblíbenost prostory nestačí)";"ks"
"120";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"5";"4";"5";"5";NULL;NULL;NULL;"4";"5";"4";"5";"5";"Danu Fajmonovou";"více míst k sezení - větší posluchárna";"ks"
"121";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"4";"5";"4";NULL;NULL;NULL;NULL;"5";"5";"5";"5";;"větší časová dotace kurzu";"ks"
"122";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"4";"5";"5";"4";NULL;NULL;NULL;"5";"4";"4";"5";"5";"interaktivní revize na začátku";;"ks"
"123";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"4";"3";"4";"5";"4";NULL;NULL;NULL;"4";"4";"4";"3";"4";;"méně legrácek, více faktů";"ks"
"124";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"3";"3";"4";"4";"3";NULL;NULL;NULL;"4";"4";"3";"4";"4";;;"ks"
"125";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;NULL;"5";"5";"5";"5";"interakce při přednáškách, praktický přínos";;"ks"
"126";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"4";"4";"5";"5";"interaktivnost při přednáškách,srovnání teorie s praxí (příklady ze života)";;"ks"
"127";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"4";"3";"5";"5";"5";NULL;NULL;NULL;"5";"3";"4";"3";"5";"filmové promítání, přístup ke studentům";"hodně příkladů je super, ale pak je bordel ve výpiskách; méně skákat od prezentace během výkladu (nebo prezentaci více rozepsat)";"ks"
"128";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"4";"3";"5";"5";"4";NULL;NULL;NULL;NULL;"4";"3";"4";"5";"experimenty, filmy";"větší hloubka přednášené látky";"ks"
"129";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";NULL;"4";NULL;NULL;NULL;"4";"3";"4";"5";NULL;"přístup ke studentům, nadhled, pouštění filmů";"více informací (teorie)";"ks"
"130";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"4";NULL;NULL;NULL;"4";"4";"4";"4";"5";"experimenty, to, že se na začátku vždy vracíme k předešlé přednášce";;"ks"
"131";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"5";"4";"5";"5";;;"ks"
"132";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"4";"5";"5";"5";"4";NULL;NULL;NULL;"4";"3";"3";"4";"5";"humor vyučujícího, experimenty";;"ks"
"133";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"4";"5";NULL;"4";"5";"osobní přístup a úspěšné snahy o interaktivní přednášku - moc hezké; oceňuji konkrétní příklady a představování experimentů";;"ks"
"134";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"5";"3";"4";"5";;;"ks"
"135";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"5";"5";"5";"5";"styl přednášky (zábavná verze s experimenty), možnost shlídnutí filmů";;"ks"
"136";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"4";"5";"5";"5";"názorné příklady látky, zapojování studentů";;"ks"
"137";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"4";"5";"5";"5";NULL;NULL;NULL;"4";"5";"3";"5";"5";"možnost získat voucher, interaktivní přednášky";;"ks"
"138";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"3";"5";"5";"5";NULL;NULL;NULL;"4";"5";"4";"5";"5";"výuka zábavnou formou; zajímavé jsou zážitky přednášejících aplikované na probírané látce";"nic";"ks"
"139";"JSB148";"Úvod do sociální psychologie pro sociology";"Fajmonová, Osuský";;"5";"4";"4";"5";"4";NULL;NULL;NULL;"4";"5";"4";"4";"5";"osobní přístup > příklady a zkušenosti z vlastního života, každá hodina mi baví a rychle mi uteče";"více testů a praktických cvičení";"ks"
